,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
10,6Ymt2WH3CVaBs40jC0Ubew,"Barber: Adagio For Strings, Op. 11","Barber: Adagio For Strings, Op. 11",Samuel Barber,2024-04-12,51,483750,0.105,0.88,0.245,0.884,0.18,0.0332,-13.52,0.0374,77.709,10,5
11,4968cRJBEC7u8Tz5dQFWoR,Fantasia On Greensleeves,Fantasia On Greensleeves,Ralph Vaughan Williams,2024-04-12,44,255831,0.0969,0.828,0.114,0.913,0.166,0.1,-22.092,0.0372,84.054,0,4
12,0n6YgVRCdQzUJq4WT4dQmZ,"Danse Macabre in G Minor, Op. 40","Danse Macabre in G Minor, Op. 40",Camille Saint-Saëns,2024-02-25,47,450662,0.386,0.9,0.329,0.796,0.123,0.106,-12.977,0.0404,114.731,0,4
13,2A7qdr3UNP9Pxjcxa5Jj53,Ride of the Valkyries,Wagner: Works for Orchestra,Richard Wagner,2011-11-01,48,283440,0.234,0.944,0.227,0.869,0.0854,0.0703,-18.535,0.0373,101.636,11,3
14,5FjHmO8izoYkZXDgPnCdZC,Asturias (Leyenda),Autumn’s Gaze,Andrés Madariaga,2023-11-10,49,416946,0.337,0.958,0.151,0.886,0.103,0.228,-21.482,0.0513,120.083,4,3
15,3nSBqN1Ml2s14g9UdHAoxA,"Symphony No. 9 Op. 95 ""New World Symphony"" IV. Allegro Con Fuoco",Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,45,676544,0.226,0.908,0.238,0.942,0.0957,0.103,-12.339,0.0324,138.123,4,4
16,5X6dxHyKrguHpYhe4AI7cj,"Salut d'Amour, Op.12","Salut d'Amour, Op.12",Edward Elgar,2024-10-09,37,205125,0.17,0.653,0.304,0.907,0.109,0.0456,-12.629,0.0358,134.156,4,4
17,70EAyoNV7Coaw5ACubFL3F,Gymnopédie No.1,Gymnopédie No.1,Erik Satie,2024-02-09,55,200031,0.0624,0.845,0.189,0.868,0.0966,0.0501,-17.085,0.0462,62.219,7,5
18,1ParFlOM2MXGhpIXC71l9V,O rubor sanguinis,O rubor sanguinis,Hildegard von Bingen,2024-08-22,41,100356,0.205,0.948,0.175,1.54e-06,0.123,0.0803,-13.839,0.0407,71.838,7,4
19,2vx4Vn7sMvwkllWnoT1PXo,Gnossienne: No. 1,Autumn’s Gaze,Andrés Madariaga,2023-11-10,38,208042,0.515,0.993,0.018,0.964,0.106,0.0806,-27.996,0.0521,96.126,5,4
20,51UP9zgTckoB2M526whpMd,Anhelo,Polaris,José Salinas,2024-09-20,14,199567,0.372,0.991,0.0478,0.927,0.0846,0.0438,-25.747,0.0338,82.815,7,3
21,7AO4qERV9ib2H9SR4Y1hbt,Carmen: Overture,Epic Orchestra,The City of Prague Philharmonic Orchestra,2010-01-18,42,133461,0.258,0.675,0.476,0.904,0.0924,0.507,-10.006,0.0413,131.008,4,4
22,3gtQ9EUJfwIUW0IWZJrB1d,"Concerto No. 2 in G Minor, Op. 8, RV 315, “L’estate” (Summer): III. Presto",Vivaldi: The Four Seasons,Antonio Vivaldi,2009-07-01,44,166645,0.265,0.92,0.451,0.826,0.0951,0.5,-11.309,0.0336,145.711,7,3
23,3z0f4Cx7vad4HVaVwxcKQa,"Peer Gynt Suite No. 1, Op. 46: II. The Death Of Aase",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,33,247015,0.0625,0.724,0.12,0.312,0.13,0.0376,-17.702,0.0419,44.109,11,4
24,3nSBqN1Ml2s14g9UdHAoxA,"Symphony No. 9 Op. 95 ""New World Symphony"" IV. Allegro Con Fuoco",Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,45,676544,0.226,0.908,0.238,0.942,0.0957,0.103,-12.339,0.0324,138.123,4,4
25,6RLwSsknomGUcImWZePZqa,Masquerade Suite: Waltz,Masquerade Suite: Waltz,Aram Khachaturian,2024-03-16,46,268290,0.186,0.75,0.376,0.939,0.627,0.137,-13.381,0.0421,179.003,4,3
26,41uSe6NMrbW7EjC6yE0ruU,"Waltzes, Op. 64: No. 2 in C-Sharp Minor. Tempo giusto","Waltzes, Op. 64: No. 2 in C-Sharp Minor. Tempo giusto",Frédéric Chopin,2024-08-23,43,215364,0.339,0.989,0.102,0.91,0.123,0.154,-24.587,0.0442,73.185,1,3
27,1opYoyv6nJuxTsLARXVBcS,Polaris,Polaris,José Salinas,2024-09-20,40,140239,0.241,0.994,0.043,0.898,0.0893,0.253,-29.254,0.0372,195.341,0,4
28,1CiQLTserlabm0rYFkfTpn,"2 Arabesques, L. 66: Arabesque No. 1","2 Arabesques, L. 66: Arabesque No. 1",Claude Debussy,2023-03-17,45,255388,0.294,0.994,0.0736,0.929,0.108,0.112,-26.905,0.0481,127.802,9,4
29,7M6g8OjANjibSLdupnTXO2,"Les chemins de l'amour, ""The Paths of Love"" (Arr. for Flute and Piano)","Les chemins de l'amour, ""The Paths of Love"" (Arr. for Flute and Piano)",Francis Poulenc,2024-08-16,42,227372,0.217,0.99,0.115,0.932,0.129,0.11,-21.376,0.0417,79.351,1,4
30,5cBlxWA7KWcApq9rs6YKBq,Romanza (Spanish Romance),An Idea,Andrés Madariaga,2022-10-22,44,151413,0.298,0.96,0.0988,0.893,0.109,0.206,-22.028,0.046,113.359,4,4
31,5YzPNf30PnKgmdwA5H0reP,Après un rêve (arr. Akira Eguchi),Après un rêve,Gabriel Fauré,2024-06-02,35,174914,0.192,0.959,0.179,0.799,0.13,0.0717,-15.018,0.0414,102.643,5,4
32,5y4lSt7RzBCxt5JjQUEKAp,Chôros No. 1,An Idea,Andrés Madariaga,2022-10-22,40,294000,0.348,0.959,0.198,0.883,0.124,0.176,-20.956,0.0517,83.057,4,3
33,3IKzcR0MRKVJ5QRjX0EU4m,"Swan Lake (Suite), Op. 20a, TH.219: 3. Scene - Danse de Petits Cygnes",Tchaikovsky: Swan Lake Suites,Pyotr Ilyich Tchaikovsky,2024-03-02,39,92143,0.547,0.967,0.252,0.966,0.144,0.833,-13.305,0.1,204.474,6,4
34,2yapbtHyRXtnkHgjbwiXPF,"Fantaisie, Op. 79: Allegro","Fauré: Fantaisie, Op. 79",Gabriel Fauré,2024-08-23,38,192798,0.432,0.987,0.16,0.923,0.158,0.597,-18.088,0.0419,137.7,0,4
35,2F8zvO8WFzQPGTgeh54Yqv,O Euchari in leta via,O Euchari in leta via,Hildegard von Bingen,2024-08-22,39,123869,0.31,0.97,0.177,0.0,0.103,0.29,-12.915,0.0391,83.698,10,1
36,0OkV3wL5dbW3fiY8IUKmVw,"Serenade in G Major, K. 525 ""Eine kleine Nachtmusik"": I. Allegro","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,2009-07-16,36,356249,0.499,0.927,0.288,0.949,0.0815,0.415,-10.85,0.0372,133.219,7,4
37,4Qs9FqBjUbiqRdimNv19pK,Recuerdos de la Alhambra,An Idea,Andrés Madariaga,2022-10-22,39,325271,0.209,0.843,0.294,0.88,0.0948,0.269,-19.431,0.0359,78.974,2,3
38,0Z6877OqQFGXowmMhfNS9a,"Pavane, Op. 50",Faure: Pavane / Sicilienne,Gabriel Fauré,2024-04-04,36,422183,0.171,0.971,0.0479,0.932,0.117,0.0523,-23.218,0.0409,126.625,6,4
39,57kvtb1ltRYbJfaE1SMqks,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : II. Largo",Vivaldi: The Four Seasons,Antonio Vivaldi,2009-07-01,33,148930,0.25,0.961,0.211,0.346,0.0966,0.079,-14.489,0.0401,84.763,1,5
40,417uD2jzW3c4oTrOauWumy,"Sicilienne, Op. 78",Faure: Pavane / Sicilienne,Gabriel Fauré,2024-04-04,35,244075,0.116,0.871,0.0917,0.93,0.107,0.0639,-23.721,0.0405,83.368,7,4
41,7elGa98KXTWCCkvbHVjMs3,"Concerto No. 1 in E Major, Op. 8, RV 269, “La primavera” (Spring) : I. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,2009-07-01,43,191544,0.477,0.829,0.218,0.785,0.344,0.313,-10.728,0.0342,106.772,4,4
42,1JCSHol2fd785RZGIt6G39,The Arts and the Hours,The Arts and the Hours,Jean-Philippe Rameau,2024-04-04,33,461523,0.169,0.538,0.232,0.768,0.246,0.0833,-15.936,0.0375,113.086,2,4
43,1ZauqNrrbC4pYMwMtA2S27,Serenade for Strings in E Major II. Waltz Op. 22,Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,40,407544,0.176,0.872,0.109,0.893,0.168,0.117,-17.132,0.0411,169.017,9,3
44,7cXWUfkLQlMJXdVPDiJTdS,Cavalleria Rusticana: Intermezzo,Cavalleria Rusticana: Intermezzo,Pietro Mascagni,2024-04-04,35,195690,0.132,0.802,0.244,0.945,0.234,0.0369,-14.183,0.0374,73.26,5,3
45,1yLuvfTQPqmyG0usSuVQYP,"Hungarian Dance No. 1 in G Minor, WoO 1","Hungarian Dance No. 1 in G Minor, WoO 1",Johannes Brahms,2024-03-29,34,215735,0.276,0.792,0.2,0.882,0.52,0.364,-16.671,0.0372,125.779,7,4
46,4EOSoJQe6HhU1PejD8pr42,"Ouvertüre nach Französischer Art, BWV 831: 8. Echo",Enfleurage,Arseniy Gusev,2023-04-26,39,187158,0.514,0.978,0.192,0.889,0.126,0.938,-19.695,0.0548,97.211,11,4
47,4vGAA5ZOgkD0mNJOEfNG0L,"Swan Lake (Suite), Op. 20a, TH.219: 2. Scene - Valse in A Major",Tchaikovsky: Swan Lake Suites,Pyotr Ilyich Tchaikovsky,2024-03-02,42,467476,0.27,0.907,0.179,0.489,0.133,0.147,-13.32,0.0356,99.892,9,1
48,1Sjrt5860is34jNmAdjl5W,Barcarolle,Barcarolle,Jacques Offenbach,2024-04-04,35,216344,0.232,0.834,0.089,0.805,0.384,0.0898,-23.644,0.0305,76.595,2,3
49,2r8oNeRBsSlXG6LiNwMbyw,"Symphony No. 40 In G Minor: I. Allegro, K. 550",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,36,426171,0.351,0.944,0.307,0.946,0.115,0.19,-13.204,0.033,114.631,7,4
50,4NhuGX3w3HxYEbI1WMmws2,"Two Pieces, Op. 47: 1. Lotus Land","Two Pieces, Op. 47: 1. Lotus Land",Cyril Scott,2023-03-28,40,307411,0.384,0.986,0.0215,0.948,0.105,0.0358,-26.477,0.0469,68.027,3,3
51,2aKZ0gsXIAo8WkAn7w8Wp4,Faun’s Riddle (Acertijo del Fauno),Faun’s Riddle (Acertijo del Fauno),Julián Fueyo,2023-06-14,34,146760,0.296,0.995,0.0497,0.899,0.0847,0.0371,-31.104,0.0457,104.386,6,4
52,0ewKoLCxSmhkYvwNKMtmDj,"Intermezzo, Op. 117, No. 2 in B-Flat Minor",Enfleurage,Arseniy Gusev,2023-04-26,31,310043,0.286,0.988,0.0114,0.955,0.123,0.0395,-30.29,0.0412,84.683,3,4
53,7peGuJtU76TKrTYpwmxGBU,Lagoon of Forgotten Dreams (Laguna de los Sueños Olvidados),Lagoon of Forgotten Dreams (Laguna de los Sueños Olvidados),Julián Fueyo,2023-02-24,45,142444,0.342,0.991,0.013,0.935,0.144,0.0982,-30.436,0.0347,76.632,2,4
54,2PVGV2o83ZFdwM0E6H4AiW,La Gioconda / Act 3: Dance of the Hours,La Gioconda / Act 3: Dance of the Hours,Amilcare Ponchielli,2024-03-29,37,85506,0.618,0.93,0.11,0.411,0.503,0.413,-17.787,0.055,65.497,4,4
55,3766ThQKYzY9qy1GmyxJPg,"Prélude, Fugue et Variation, Op. 18: Prélude (Arr. Bauer)",Enfleurage,Arseniy Gusev,2023-04-26,31,267373,0.505,0.995,0.013,0.966,0.076,0.293,-30.228,0.0427,66.385,11,4
56,22Jl3U3TwB9jYy0rPZiT6C,"The Nutcracker, Op. 71, Act II, Scene XIV: Waltz of the Flowers",Classical Christmas: Greatest Orchestral Holiday Classics,Various Artists,2010-10-18,52,432569,0.17,0.929,0.151,0.938,0.0532,0.127,-17.12,0.0448,176.716,2,3
57,0tJMJJdG2Vo0aHrEFy86nw,"Sonatine, M. 40: II. Mouvement de menuet",Enfleurage,Arseniy Gusev,2023-04-26,32,198299,0.369,0.99,0.0346,0.948,0.097,0.0988,-25.467,0.0385,50.574,1,4
58,1JYwhewZxE6sD338aNe3Bm,La Vida Breve: Danza Española No. 1 (Arr. for Harp & Guitar),¡Viva la danza!,Duo Multicorde,2021-11-01,33,219196,0.359,0.978,0.149,0.941,0.0946,0.218,-20.64,0.0345,96.086,9,3
59,5to42me5301ochDzLEDeJv,"Le nozze di Figaro, K.492: Overture","Le nozze di Figaro, K.492: Overture",Wolfgang Amadeus Mozart,2024-02-17,39,264734,0.329,0.843,0.211,0.9,0.113,0.295,-14.296,0.0343,132.968,2,4
60,6EOwtE7JCREMWtntEFR4ho,"Piano Sonata No. 8 In A Minor: I. Allegro Maestoso, K. 310",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,11,318175,0.309,0.952,0.412,0.936,0.0933,0.382,-11.335,0.0296,142.082,9,4
61,3R4Z0U3SgolyJ9s3ynWfGw,"Peer Gynt Suite No. 1, Op. 46: I. Morning Mood",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,42,235662,0.21,0.904,0.122,0.933,0.117,0.0397,-16.105,0.0376,70.72,4,3
62,4sueBN15eHYAQvys4Kfl8T,"Waltz in A-Flat Major, Op. 39 No. 15","16 Waltzes, Op. 39 - No. 15 in A-Flat Major",Johannes Brahms,2023-05-11,35,57246,0.385,0.987,0.0656,0.951,0.103,0.349,-24.516,0.0626,64.886,8,3
63,4ohUFvRY2eR17Lxq4p0Xrt,"Rêverie, L.68","Rêverie, L.68",Claude Debussy,2023-02-17,37,241286,0.36,0.993,0.0636,0.946,0.106,0.148,-26.695,0.0506,112.856,5,4
64,7xYKMuWbTwzMIsmUCM5neF,"On the Beautiful Blue Danube Waltz, Op. 314",Epic Orchestra,The City of Prague Philharmonic Orchestra,2010-01-18,37,675594,0.204,0.945,0.161,0.876,0.0818,0.11,-13.362,0.0364,175.859,2,3
65,62RyPhW73NShV3grNMYlCz,"La Source, Op.44","La Source, Op.44",Alphonse Hasselmans,2023-12-10,34,267784,0.242,0.973,0.149,0.825,0.107,0.0477,-20.557,0.0353,75.819,5,3
66,5gejjt3uQ3tiyvxnjLyVuR,"Prelude, BWV 998",Autumn’s Gaze,Andrés Madariaga,2023-11-10,31,205142,0.309,0.969,0.152,0.962,0.118,0.24,-24.198,0.0515,93.584,3,1
67,15E2QgeTo2OsZirxbK24FQ,"String Quartet No. 8 in F Major: IV. Allegro, K. 168",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,31,114391,0.544,0.945,0.414,0.779,0.148,0.815,-12.96,0.0345,129.117,5,4
68,2NERuuRckm3vIwufXnu9uP,"Concerto No. 4 in F Minor, Op. 8, RV 297, ""L'inverno"" (Winter): III. Allegro",Vivaldi: The Four Seasons,Antonio Vivaldi,2009-07-01,33,205057,0.294,0.913,0.174,0.154,0.29,0.117,-13.652,0.0409,92.674,5,3
69,7AO4qERV9ib2H9SR4Y1hbt,Carmen: Overture,Epic Orchestra,The City of Prague Philharmonic Orchestra,2010-01-18,42,133461,0.258,0.675,0.476,0.904,0.0924,0.507,-10.006,0.0413,131.008,4,4
70,1ZKfC5G9lYZ38agIuiGYCY,"The Nutcracker, Op. 71, Act II, Scene XV: Dance of the Sugar-Plum Fairy",Classical Christmas: Greatest Orchestral Holiday Classics,Various Artists,2010-10-18,42,114209,0.47,0.908,0.0919,0.923,0.0585,0.0727,-21.768,0.0356,116.286,4,4
71,01LfK4VZNyUcSM4JEnTqTc,Viejo Zortzico,¡Viva la danza!,Duo Multicorde,2021-11-01,33,340311,0.284,0.984,0.0605,0.893,0.12,0.0533,-19.572,0.0463,75.827,0,3
72,6LG4mo88s1W4NVgoCg8BN7,Un Día de Noviembre,Autumn’s Gaze,Andrés Madariaga,2023-11-10,39,330527,0.349,0.984,0.0781,0.949,0.108,0.142,-20.418,0.0475,77.772,9,3
73,4zJ6esgBOzoDa7tDmbQ5zV,"Symphony No. 40 In G Major: IV. Allegro Finale, K. 550",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,20,406354,0.39,0.96,0.343,0.931,0.0967,0.3,-12.623,0.037,130.818,7,4
74,0LglYHppprzwRfr5NJA30y,"The Nutcracker, Op. 71, Act I, Scene II: March",Classical Christmas: Greatest Orchestral Holiday Classics,Various Artists,2010-10-18,42,154435,0.598,0.957,0.227,0.945,0.0328,0.562,-13.784,0.0351,70.028,4,4
75,2AesyFXaHB5kI0s6zCNPaR,Gymnopédie No.1,Autumn’s Gaze,Andrés Madariaga,2023-11-10,40,208684,0.567,0.994,0.0131,0.957,0.102,0.142,-27.406,0.0749,76.423,4,3
76,2mQWMTbWoEmqUVKAkW1Bxv,Méditation from Thaïs (arr. for violin & harp),Rose Garden,Lily Honigberg,2023-06-22,32,294263,0.142,0.914,0.182,0.0772,0.0979,0.0955,-14.738,0.0426,81.565,4,5
77,5CFotcNUp0goJUIQD9mA2x,"Oh Come, All Ye Faithful",Classical Christmas: Greatest Orchestral Holiday Classics,Various Artists,2010-10-18,19,147510,0.394,0.985,0.0846,0.924,0.0647,0.205,-13.164,0.0296,104.862,2,4
78,262dNfumWroIA8hkBbXtkn,"Lyric Pieces, Book II, Op. 38: No. 7, Waltz",Enfleurage,Arseniy Gusev,2023-04-26,33,74793,0.394,0.995,0.0132,0.955,0.0877,0.253,-35.544,0.0541,137.743,4,4
79,4fCgUwtcBQJycmvgeDU4tn,"La plus que lente, L. 121 (arr. for violin & harp)",Rose Garden,Lily Honigberg,2023-06-22,38,259272,0.284,0.959,0.177,0.0177,0.0785,0.124,-14.528,0.0454,129.415,7,5
80,2KE3hsRXyWPIfZ2bx0MVXR,Villanesca (Arr. for Harp & Guitar),¡Viva la danza!,Duo Multicorde,2021-11-01,31,323221,0.573,0.984,0.074,0.908,0.0859,0.119,-22.221,0.0542,92.5,7,4
81,1930AH4hS9RcKP5K6QeqiO,"Piano Sonata No. 10 In C Major: I. Allegro Moderato, K. 330",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,31,396043,0.435,0.986,0.203,0.925,0.116,0.577,-14.871,0.0361,130.663,0,4
82,4umtLH4mrp4awf9mb4Gvcb,Suite Mágica: II. Vals,¡Viva la danza!,Duo Multicorde,2021-11-01,31,123344,0.389,0.985,0.121,0.94,0.121,0.293,-24.83,0.0357,96.662,6,4
83,3jYRflGk6qmjzq1hfSmiVB,"Piano Sonata No. 8 In A Minor: III. Presto, K. 310",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,31,169308,0.367,0.968,0.499,0.952,0.0994,0.73,-11.051,0.0342,107.16,9,4
84,24M5Xk2il3L9NEycnKE3cg,"Peer Gynt Suite No. 1, Op. 46: III. Anitra's Dance",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,33,142537,0.349,0.839,0.195,0.087,0.176,0.203,-18.65,0.04,143.251,4,3
85,7FsksSVGUecef3IeSPEjp9,"Pavane pour une infante défunte, M. 19",Enfleurage,Arseniy Gusev,2023-04-26,37,389177,0.438,0.989,0.00573,0.953,0.0792,0.0931,-32.085,0.0498,102.927,4,4
86,2yiEeNS3tsyU1sAlnVzqzC,"Magic Flute Overture, K. 620",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,8,208383,0.175,0.976,0.123,0.902,0.189,0.121,-15.732,0.04,85.078,10,4
87,3pTUjjMCleuOt2bKhMNHjH,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco",Epic Orchestra,The City of Prague Philharmonic Orchestra,2010-01-18,32,676544,0.226,0.908,0.238,0.942,0.0957,0.103,-12.339,0.0324,138.123,4,4
88,2YcBjCelBsOa5v3A3xKh9n,Slavonic Dances No. 1 Op. 46,Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,10,257044,0.325,0.843,0.315,0.879,0.233,0.31,-13.012,0.045,123.45,0,3
89,0U45AuIBSdtlQw9wmyliPv,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro Moderato",The Glory of Bach,Johann Sebastian Bach,2010-03-21,34,399431,0.418,0.84,0.317,0.895,0.128,0.447,-11.701,0.0364,83.526,7,4
90,7HE03zOd4X9ORs0oANpaEc,"Water Music Suite No. 1 in F Major, HWV 348: V. Air",The Glory of Handel,George Frideric Handel,2020-11-04,30,125120,0.0809,0.89,0.243,0.945,0.148,0.282,-16.152,0.0424,37.038,5,4
91,5EpLuF3594qnpqeIfvJ9yH,Oriental (Arr. for Harp & Guitar),¡Viva la danza!,Duo Multicorde,2021-11-01,32,299444,0.408,0.982,0.0335,0.907,0.109,0.0614,-24.718,0.039,93.534,4,4
92,2w7nmy1LVOrgQDVY3jDvLN,"Concerto Grosso In C, Alexander's Feast, HWV 318: I. Allegro",The Glory of Handel,George Frideric Handel,2020-11-04,31,253120,0.594,0.907,0.165,0.0437,0.101,0.698,-14.197,0.0324,98.515,7,4
93,2RgTdATaLxh6PxJQ3ODMh9,Don Giovanni Overture,Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,9,354213,0.34,0.917,0.189,0.944,0.0858,0.203,-13.144,0.0346,124.05,2,4
94,2I32YvCQa04JV02VkAwfzz,Trois morceaux pour piano: II. D'un jardin clair,Enfleurage,Arseniy Gusev,2023-04-26,34,140027,0.425,0.981,0.0127,0.968,0.0982,0.087,-28.062,0.0445,95.725,11,4
95,0MCCoNEKyjg9m3pUkh3yih,"Symphony No. 40 in G Minor, K. 550: IV. Finale (Allegro assai)","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,2009-07-16,30,406354,0.39,0.96,0.343,0.931,0.0967,0.3,-12.623,0.037,130.818,7,4
96,5PtSjUpN1hp7dzAwBaFxcY,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",The Glory of Bach,Johann Sebastian Bach,2010-03-21,30,146523,0.202,0.953,0.286,0.952,0.0675,0.362,-10.389,0.0398,82.797,0,4
97,4HxVnQIwUu3yzS21nQIhCC,"Má Vlast: Vltava ""Die Moldau""",Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,37,633401,0.194,0.926,0.316,0.899,0.161,0.0387,-12.458,0.0354,104.239,4,4
98,0GVKXM9Jngisk1SPfgDuVA,"Holberg Suite, Op. 40: IV. Air (Andante religioso)",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,32,398945,0.153,0.904,0.153,0.908,0.116,0.0375,-14.62,0.04,138.592,7,4
99,45eOO5bJsNLhXmcLJhucHh,"Messiah, HWV 56, Pt. 2: Hallelujah Chorus",The Glory of Handel,George Frideric Handel,2020-11-04,31,222253,0.431,0.944,0.299,0.79,0.114,0.354,-13.361,0.0296,107.097,2,4
100,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3
101,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),JVKE,2022-10-04,60,157636,0.707,0.578,0.474,0.0,0.11,0.538,-4.603,0.0672,109.991,1,4
102,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4
103,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,4,157138,0.544,0.00991,0.786,0.0,0.169,0.446,-2.97,0.0501,153.967,8,4
104,5MWXOo8DJwgODtPGaietNz,cinderella's dead,cinderella's dead,EMELINE,2022-04-01,67,120666,0.596,0.33,0.607,0.0,0.103,0.531,-6.179,0.168,119.882,6,4
105,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,77,201660,0.752,0.293,0.488,9.2e-06,0.0936,0.533,-7.05,0.0705,136.07,6,4
106,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,73,173539,0.879,0.227,0.365,0.135,0.0583,0.663,-7.781,0.0924,94.016,2,4
