,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
21,0kKQreifydSOeqZzHkNW67,The Thrill Is Gone - Vocal Version,Chet Baker Sings,Chet Baker,1956,43,171466,0.42,0.976,0.0565,0.0183,0.137,0.142,-17.556,0.0356,113.789,0,4
22,74MI6o4QOnPGOvN18G57HX,The Moon Song,Beyond The Missoury Sky,Charlie Haden,1996-01-01,0,416040,0.451,0.969,0.0461,0.924,0.0868,0.207,-22.294,0.0346,75.993,5,4
23,4TW8F823OjEBYp0vFPS5Gz,Glad to Be Unhappy,The Complete RCA Victor Recordings,Paul Desmond,1963,28,344080,0.435,0.987,0.0435,0.76,0.0985,0.186,-24.654,0.0423,77.533,8,4
24,5Jz6iIgLRx5huCdlM8QDts,Paranoid Android I,Mon chien Stupide (Bande originale du film),Brad Mehldau,2019-10-28,46,101386,0.389,0.99,0.127,0.958,0.111,0.0807,-16.157,0.0392,74.023,7,1
25,1DDaR396iGhz2tqKqJrvoE,I Wish I Knew,So Much Guitar!,Wes Montgomery,1961,34,327333,0.377,0.937,0.0442,0.898,0.0956,0.237,-30.849,0.0423,111.705,8,4
26,7jGGHvY9NqG8uSgnbqNF82,Night Lights,Walkman Jazz : Gerry Mulligan,Gerry Mulligan,1987-01-01,39,292226,0.361,0.985,0.0264,0.823,0.0667,0.148,-25.102,0.0446,56.3,7,4
27,6yKkA8HzwWTZ5taIMaG4Nm,My Foolish Heart,Waltz For Debby [Original Jazz Classics Remasters] (OJC Remaster),Bill Evans Trio,1961,57,297320,0.395,0.935,0.121,0.397,0.697,0.139,-23.427,0.0327,114.521,9,4
28,3lBFgKoGy3rAHejRPzeeTM,Alone Together,The Art Of The Ballad,Chet Baker,1998-01-01,45,409133,0.442,0.875,0.0235,0.345,0.0826,0.181,-20.169,0.0368,111.453,2,4
29,4EaNQXQIuiBlQe5fe5fae6,I'm A Fool To Want You,Clubhouse,Dexter Gordon,1979-01-01,38,402573,0.471,0.98,0.0973,0.882,0.138,0.292,-15.674,0.044,91.239,5,3
30,17OHsQ5RBrU6b9lTaPP0vh,Prelude In E Minor,Night Lights (Expanded Edition),Gerry Mulligan,1963-01-01,52,256533,0.57,0.945,0.0463,0.79,0.112,0.377,-21.521,0.0448,139.262,4,4
31,2jsvrDVFVeoZTJhDEQ3Xud,Myself When I Am Real,Mingus Plays Piano,Charles Mingus,1963,34,455760,0.441,0.992,0.179,0.904,0.084,0.104,-17.097,0.0424,132.748,10,4
32,7FzhTFnLBv0hh5n95CfejY,Confessions,III,BADBADNOTGOOD,2014-05-05,0,300995,0.364,0.266,0.663,0.839,0.109,0.289,-6.017,0.0446,162.411,11,4
33,5iWjK09PYEye17c1Ph9IrR,Another Chance,One Quiet Night,Pat Metheny,2003,24,407866,0.408,0.926,0.144,0.906,0.116,0.0376,-18.799,0.0456,88.444,0,4
34,1aHaWYUyMZ3mc669rFUGJt,I Don't Know,I Don't Know,BADBADNOTGOOD,2017-10-20,0,256040,0.389,0.24,0.52,0.00467,0.337,0.654,-8.114,0.0332,134.329,0,4
35,0EPjgMUOhFoWDYp5Kau4Fw,Le Solite Cose,Rava Plays Rava,Stefano Bollani,2010-05-23,30,202240,0.477,0.992,0.0787,0.904,0.167,0.357,-19.583,0.039,94.448,1,4
36,4Iv4KgHBWsFhLNXXMvyUmb,Fujiyama,Jazz Impressions Of Japan,The Dave Brubeck Quartet,1964,34,303133,0.467,0.991,0.0536,0.628,0.136,0.256,-20.561,0.0366,131.57,7,4
37,0ucPwQjg9Fq0RieE6jmo4W,Don't Explain,The Darkest Jazz: Trumpet,Various Artists,2014-05-23,0,208893,0.282,0.983,0.103,0.876,0.131,0.101,-16.362,0.032,143.07,10,5
38,7fZbgJGvU0fCpli7OORs1e,The Star-Crossed Lovers (aka Pretty Girl),Such Sweet Thunder,Duke Ellington,1956,38,240000,0.273,0.955,0.0578,0.809,0.106,0.0625,-17.078,0.0333,103.554,1,4
39,57Qv0Ls4xEB3UblVSeCbUJ,I Guess I'll Hang My Tears Out To Dry,Ballads,Dexter Gordon,1991-01-01,33,322960,0.482,0.93,0.0961,0.014,0.0491,0.319,-14.024,0.036,61.297,3,4
40,4ymHy4hzJ09WxvvT7p0Azy,You Go To My Head,The Return Of Art Pepper,Art Pepper,1988-01-01,47,258040,0.575,0.978,0.0935,0.452,0.109,0.301,-15.906,0.0858,65.23,3,4
41,4IXZjNVYILadTUH7AaF32o,Alone And I - Remastered 2007,Takin' Off (Expanded Edition),Herbie Hancock,1962-05-28,39,389773,0.409,0.98,0.0681,0.948,0.0971,0.0577,-17.935,0.0334,101.784,6,4
42,6IX41UgeKgcl7Im8QW6wgH,The Lamp Is Low,The Real Thing: Live,The Beegie Adair Trio,2012-01-01,0,439785,0.485,0.855,0.429,0.914,0.692,0.294,-14.541,0.0482,111.796,5,4
43,6WiWaOeWGMsOY2YE3Mz6Kw,My Ideal,Salt Peanuts Club,Chet Baker,2021-10-04,15,484000,0.398,0.986,0.00394,0.606,0.694,0.274,-29.303,0.0423,102.516,9,4
44,4AN81mW1bE9EtvTIDRTEjf,Everything Happens To Me - Live,Meditation,Joe Pass,2002-01-01,33,281133,0.547,0.974,0.252,0.908,0.702,0.378,-15.336,0.0815,72.691,7,4
45,7LW4z8fGphTuqFsacBAVLb,The Nearness of You,A Drums Comes True,Massimo Faraò,2020-08-24,36,465160,0.49,0.824,0.0952,0.723,0.11,0.275,-24.041,0.038,122.089,3,4
46,7eTjFImEskxSeJeWVCls0U,Nobody knows the troubles I've seen,Goin' Home,Archie Shepp,1985,23,283226,0.449,0.995,0.0247,0.895,0.0947,0.291,-19.147,0.0534,66.442,7,4
47,2J8CqnpDRJDhkMlLCfGlpM,Yesterday,Jazz Plays The Beatles,Various Artists,2019-06-28,14,151000,0.597,0.946,0.332,0.89,0.117,0.7,-12.788,0.0399,124.056,5,4
48,3NWbVol7ddKadbd1yU0bHI,When Joanna Loved Me,The Complete RCA Victor Recordings,Paul Desmond,1963,34,345333,0.54,0.938,0.0901,0.0016,0.106,0.204,-22.016,0.0398,99.437,3,4
49,392OK8Qdmos0wNDrduiwy0,In Your Own Sweet Way,Incredible Jazz Guitar,Wes Montgomery,2000-01-01,43,291640,0.566,0.992,0.0703,0.912,0.11,0.0785,-21.919,0.0452,122.274,3,4
50,5Z0HDixFz1mtvPOXLtCKU9,Born To Be Blue,Baby Breeze (Expanded Edition),Chet Baker,1965-01-01,45,246160,0.377,0.736,0.197,0.00406,0.0943,0.243,-15.368,0.0515,68.739,1,4
51,1PoaSCeoBUCPg25k7XTvNN,The Single Petal Of A Rose - The Queen's Suite,The Ellington Suites,Duke Ellington,1976-01-01,44,244933,0.331,0.991,0.0294,0.883,0.107,0.0475,-22.342,0.0445,85.674,3,4
52,36NzG0ptwi4k798mpIS3Oz,Evening In Paris,Zoot Sims avec Henri Renaud et son orchestre,Zoot Sims,1956,51,201613,0.564,0.984,0.162,0.358,0.125,0.57,-12.06,0.0331,62.56,6,4
53,2SGx3n68KRSOvLbDD19M3v,"Impossible Love, Forever",Sophisticated Clarinet,Chema Peñalver,2019-09-19,12,208880,0.437,0.852,0.336,0.878,0.229,0.369,-6.706,0.0381,89.666,2,4
54,4c9u4ruTL1xWv2YcnS8AjN,In The Wee Small Hours Of The Morning,Night Lights (Expanded Edition),Gerry Mulligan,1963-01-01,44,339533,0.521,0.974,0.00894,0.371,0.108,0.171,-24.142,0.0414,115.007,7,3
55,42g1tMKVWlggF6P1c7dqiN,Round About Midnight,Tristeza on Guitar,Baden Powell,1966-05-26,38,335504,0.422,0.971,0.111,0.909,0.102,0.152,-18.475,0.0439,101.463,3,4
56,3MhWFpRMVEyZ9QXGIb5RJK,The Nearness of You,Nearness,Joshua Redman,2016-09-09,36,1004626,0.447,0.992,0.163,0.776,0.654,0.197,-14.835,0.0707,74.933,8,3
57,5iPXzdmW5wxcbWJNw46mOy,You've Changed,Standards Trio: Reflections,Kurt Rosenwinkel,2009-11-07,37,195200,0.486,0.988,0.125,0.804,0.115,0.207,-19.121,0.035,112.419,0,4
58,0eqaqo2r4ukxyNsjm3kcyr,The Sacred,Hmayra,Shubh Saran,2017-05-07,21,113882,0.245,0.858,0.312,0.905,0.115,0.0271,-20.364,0.0655,82.534,7,3
59,4Gq1SQJXIuw9Uva7LBBSOH,Right Where I Fall,So Many Me,Michael League,2021-06-25,23,186000,0.558,0.965,0.165,0.122,0.0997,0.159,-17.206,0.0323,93.976,9,4
60,0TiR1iiV1a7cWcCKsPwadt,Everytime,Time,Louis Cole,2018-08-10,27,170649,0.578,0.965,0.331,0.898,0.113,0.37,-17.15,0.0328,76.989,1,4
61,1aScbLgIXdvopADfbla929,Light Blue,All Blues (CTI Records 40th Anniversary Edition),Ron Carter,1974,36,404026,0.434,0.977,0.0821,0.942,0.0784,0.0383,-24.013,0.0447,113.79,0,4
62,5BoMUELyPqMkpR09pC1Mmn,Sultry eve,No Problem,Chet Baker,1985,19,423693,0.439,0.976,0.0137,0.0252,0.0558,0.244,-24.832,0.0344,59.013,5,4
63,6PDNzObD6ivpq2oO1j0VCH,Petite Belle,Crawl Space,Art Farmer,1977,32,584120,0.535,0.945,0.497,0.928,0.152,0.582,-14.207,0.0503,119.682,7,4
64,4CJzv2KMzg44Bc8KjlR2R7,Slow Sad Parade,New Orleans Jazz Funeral,Chema Peñalver,2021-09-09,10,479045,0.494,0.836,0.433,0.584,0.115,0.392,-6.769,0.0457,72.991,5,4
65,0rT1BwALaymdi8Ivsl0Oew,Yesterday's Dreams,First Light,Freddie Hubbard,1971,36,236760,0.341,0.0776,0.426,0.000211,0.0875,0.256,-12.689,0.0334,109.367,9,4
66,6U6wRwjLkBQUjBEQ1vdVJi,She's Leaving Home,Jazz Plays The Beatles,Various Artists,2019-06-28,37,356026,0.412,0.82,0.347,0.908,0.102,0.264,-19.986,0.0373,101.756,5,4
67,2ZhUMib5XrJefRQF0HPD76,River Ways,Arborescence,Aaron Parks,2013-10-04,28,186666,0.43,0.992,0.00754,0.861,0.104,0.0458,-26.917,0.0408,116.79,1,4
68,3O7WAvCq2hW9QLgXo5NcH5,Estrellita,Blues In Mambo,Red Garland,2011-02-28,39,416800,0.401,0.97,0.0741,0.897,0.118,0.171,-22.341,0.0354,86.604,3,4
69,1goTwTL1XZt1uuzohJppxN,It Is What It Is,It Is What It Is,Thundercat,2020-04-03,38,302951,0.336,0.797,0.325,0.779,0.104,0.0927,-15.999,0.0351,147.361,1,4
70,2BGRfdoI37stXxpBnCVXIW,Nacht,Spoken,Gijs Levelt,2021-02-26,8,278946,0.409,0.791,0.345,0.863,0.129,0.311,-16.836,0.0339,219.497,1,4
71,5HvjZVl5FgrMxusRKPchBs,"Movement I, Pt. IV",The Classical Jazz Quartet Play Rachmaninov,The Classical Jazz Quartet,2006,29,249626,0.471,0.927,0.193,0.864,0.128,0.0988,-19.955,0.0357,129.933,5,4
72,2Pi0rY9FcbaecqO0AyhXbu,I'll Never Smile Again,The Seventeen Number Ones,Tommy Dorsey,1990-07-17,59,189466,0.307,0.993,0.144,0.776,0.418,0.0645,-16.383,0.0286,85.827,0,4
73,04581V13UIFn06OhrRX5Rl,I Would Do It All over Again,Splanky,Jason Fabus,2018-08-19,15,183222,0.452,0.899,0.0496,0.000766,0.111,0.142,-17.074,0.0386,125.631,6,4
74,62M17HfG4xlug4C9rrXE6V,It Never Entered My Mind,The Many Facets of George Shearing,George Shearing,2016-09-28,17,260000,0.544,0.992,0.00375,0.752,0.11,0.18,-25.537,0.0716,86.319,3,3
75,69SlyKc3sdj9WW3J5A4LuX,On The Street Where You Live,The Shearing Piano,George Shearing,2001-01-01,41,172600,0.573,0.992,0.0379,0.923,0.118,0.344,-23.9,0.058,128.989,10,4
76,3sail4nDdljXvMzRQiZIsA,Thanks For The Memory,Blue Serge,Serge Chaloff,1998-01-01,24,228733,0.534,0.932,0.0541,0.0135,0.228,0.261,-17.573,0.0701,117.495,5,4
77,5eFFsShr8vchESCk8HGxvn,"Goodbye, Old Girl",Art,Art Farmer,1960-09-20,47,274333,0.45,0.994,0.0288,0.895,0.118,0.358,-17.388,0.0467,130.838,7,4
78,2hnw2MOrbOzRsHJBpwJt6w,As The World Crumbles Around Me,As The World Crumbles Around Me,Nick Rousseau,2022-09-09,8,303187,0.231,0.906,0.13,0.875,0.0972,0.047,-21.253,0.0309,149.337,4,5
79,3z3Hdm7XddLzAbLyotNpBw,Lush Life,The Peaceful Side Of Jazz,Billy Strayhorn,1963-05-12,31,207266,0.47,0.995,0.125,0.931,0.134,0.098,-18.143,0.0342,102.231,1,4
80,6wNLpKvmMhQw3nDEjVdc0s,Heartbreak - Live,The Sound of Surprise: Live at The Side Door,Mike Casey,2017-02-07,15,387866,0.348,0.519,0.0462,0.476,0.111,0.117,-20.476,0.0348,85.932,7,4
81,1RpkqSIfLZbzIgtLoCvJgD,Unforgettable,Law of Attraction,Mike Casey,2020-10-22,28,293582,0.395,0.672,0.148,0.381,0.489,0.121,-19.429,0.0345,105.742,7,4
82,6yPFvTd1yLy6jHljMknRAK,"Tate-waku (竪沸く, rising steam)",blueblue,Sam Gendel,2022-10-14,26,314265,0.456,0.89,0.21,0.162,0.094,0.255,-13.48,0.035,140.088,7,4
83,0EHpaJqVGopZF1FDCqGHRn,Midnight Sun,AURORA BOREALIS,Martina DaSilva,2022-10-21,25,282929,0.381,0.882,0.194,1.81e-06,0.123,0.0961,-14.196,0.0305,104.054,2,4
84,7K0EOXrr9E0bR70LQlr8KA,Lazy Afternoon,The Band And I,Irene Kral,1959-01-01,47,173733,0.0,0.908,0.0379,0.0,0.108,0.0,-17.819,0.0,0.0,5,0
85,6EMjcaLEIefbmsO3rHCxVu,De Coração a Coração,Girasoli,Gabriele Mirabassi,2022-09-20,9,168000,0.372,0.985,0.0236,0.254,0.0883,0.174,-25.567,0.0348,99.128,4,3
86,7qYVReEVAcO5V0w8Ngu3c1,Minuano,Girasoli,Gabriele Mirabassi,2022-09-20,8,369000,0.344,0.936,0.142,0.101,0.131,0.336,-20.181,0.038,90.4,0,3
87,1Vuv3CyAGS4ec6l4waa0q6,"Differently, Still",III,BADBADNOTGOOD,2014-05-05,33,283354,0.408,0.798,0.379,0.77,0.169,0.0495,-11.41,0.0301,111.932,9,4
88,7fkEpPNcC7pIxobJhceYOg,Disappear,Quality Over Opinion,Louis Cole,2022-10-14,33,233386,0.745,0.8,0.235,0.00618,0.0855,0.505,-14.653,0.0293,100.969,6,4
89,61ndy9kmvnL8zalh66aaLs,Waves,Wergild,Cesare Ferro,2023-01-16,9,254570,0.322,0.327,0.429,0.891,0.103,0.147,-11.397,0.0288,89.027,10,3
90,3vYdVVIzRivEU4EGezZIzu,La Marinada,Where You Wish You Were,Bill Laurance,2023-01-27,32,155829,0.415,0.985,0.178,0.939,0.12,0.251,-15.406,0.0384,91.994,2,4
91,5xGg7TyxA7uptRBSlZCrb8,"If You Want the Rainbow, You Must Have the Rain","If You Want the Rainbow, You Must Have the Rain",Martina DaSilva,2023-02-03,16,345000,0.448,0.84,0.0952,0.0356,0.11,0.238,-20.507,0.0545,65.916,8,4
92,4FLOkM7PyPegyxX5ete1hC,Fly me to the moon,Fly me to the moon,Julia Volk,2022-04-02,4,129358,0.481,0.986,0.034,0.0123,0.0993,0.253,-20.019,0.0436,115.355,5,4
