,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
36,4z6ipP14TOsL9K9U7vEH2A,Love U Like That,Love U Like That,ay-Mill,2024-02-23,44,160800,0.592,0.0631,0.673,0.0,0.441,0.265,-9.193,0.0406,100.058,10,4
37,0ZSaXFpNU4MTxb69rdoNyl,Not My Man,Not My Man,Jillian Rossi,2024-07-19,48,194848,0.433,0.169,0.658,3.92e-05,0.427,0.426,-6.523,0.146,197.833,5,4
38,60LAae4EzXrJ2BLwvfMfJH,Never Go Wrong,Good Times Go,Nicky Youre,2023-06-09,51,155962,0.585,0.0687,0.835,0.0,0.275,0.93,-6.453,0.113,164.988,5,4
39,33DMX9LvLFdgbVaZKCD8t4,Musika,Musika,G22,2023-09-25,44,237769,0.62,0.302,0.534,0.0,0.395,0.374,-4.651,0.0304,134.86,2,3
40,5hFD05PfvZUPbJ5JtwpEab,A Better Day,A Better Day,DENNICK,2024-03-14,50,157881,0.687,0.142,0.674,0.0,0.17,0.519,-6.617,0.108,118.357,11,4
41,5CUhlmR4kOYfHY9tNs8LtA,If I'm Not in Love with You,Living the Dream,Jennylyn Mercado,2004,47,224771,0.448,0.832,0.216,0.0,0.192,0.106,-12.988,0.0339,119.306,7,4
42,3F1JSF5lB4tGqYQ8OTIgw6,Mr. Right,Chinita Princess - Kim Chiu,Kim Chiu,2015-01-01,44,201586,0.764,0.594,0.528,0.0,0.117,0.248,-4.638,0.0282,83.011,1,4
43,17FlJCEmLjIEHIfdhP960V,Abot Langit - Ricovered,Abot Langit (Ricovered),Rico Blanco,2019-06-08,51,177692,0.669,0.849,0.234,9.3e-05,0.19,0.595,-10.801,0.136,208.318,7,4
44,4UgSOMItBpmepgym8nQSXp,Kakaibabe,Kakaibabe,Donnalyn,2014,50,210520,0.82,0.359,0.833,0.000701,0.225,0.916,-5.908,0.136,92.995,6,4
45,2MYTYXJXUj3YeCsGfiIdRq,When I'm Around You,When I’m Around You,Running Touch,2019-02-08,47,203782,0.765,0.0733,0.705,7.58e-05,0.112,0.797,-6.482,0.0383,117.013,6,4
46,4m1BwzoW25MUh7lFQeIMCM,Statue,Statue,Kristel Fulgar,2021-02-22,41,273333,0.653,0.762,0.434,1.81e-06,0.115,0.234,-10.058,0.0335,89.943,3,4
47,0I7A5HoKBQ6szstVsHaD5v,My People,Apocalypso,The Presets,2008-01-01,36,266560,0.562,0.0137,0.927,8.99e-06,0.457,0.262,-2.461,0.0362,126.999,5,4
48,2VYyf8Zt8yYjKhNXw6X0Jz,Mr. DJ,Special Collector's Edition: Sana'y Wala Nang Wakas,Sharon Cuneta,1994-10-15,46,229333,0.372,0.75,0.259,0.0,0.0981,0.159,-13.741,0.0296,136.71,2,3
49,4o8yZ5AnripYyuTksF1nK6,Wala Na Talaga,Klarisse,Klarisse,2017-07-28,53,278973,0.457,0.807,0.49,0.0,0.142,0.267,-7.312,0.0502,129.498,6,4
50,02Ygu8lo3qSknRpcBnspso,Just Friends,Just Friends,Virginia To Vegas,2019-05-24,52,168946,0.793,0.156,0.714,0.0,0.136,0.794,-7.562,0.193,100.036,7,4
51,5fMygCxYWAoueOENZsEy9V,Island In The Sun,Island In The Sun,Chill Gull,2024-04-19,48,135521,0.666,0.0289,0.742,5.39e-06,0.508,0.377,-5.135,0.0618,115.083,7,4
52,2lWzqadTC6KapAWVVVKp8W,Pasulyap-Sulyap,Really Wanna Tell You,Tootsie Guevara,1997-01-06,53,233355,0.636,0.494,0.328,5.54e-05,0.0887,0.433,-16.072,0.0283,140.02,0,4
53,1C4eLUSXUnj6bi8xjShYaH,Kash Kommandments,Kash Kommandments,Kash Doll,2024-05-03,54,209261,0.85,0.0793,0.514,0.0,0.122,0.472,-6.577,0.318,156.057,8,4
54,7vuqyEt5hBBxSuakZBZLiK,Ghost,Ghost,ConKi,2023-01-12,55,184250,0.582,0.0162,0.898,0.0021,0.156,0.42,-4.516,0.0343,119.962,1,4
55,48D6RUVMzcOx2ggRFTRjUx,Pagdating Ng Panahon,Pagdating Ng Panahon (Special Collector's Edition),Aiza Seguerra,2006,51,264320,0.569,0.757,0.27,3.81e-06,0.214,0.236,-11.965,0.025,97.848,4,4
56,7cens2GI2PTemvKNnpjxs8,Moonlight,Moonlight,Ian Asher,2024-05-03,47,168102,0.704,0.00599,0.81,3.86e-06,0.0976,0.844,-4.446,0.062,124.981,6,4
57,4vQxLMA2txL72AtvIbzDIe,Open Letter,Open Letter,CHOSZN,2024-10-16,40,178000,0.544,0.853,0.25,7.47e-05,0.048,0.442,-8.121,0.0873,178.388,2,4
58,7CRThl2cGDh1o9p3ivaLbG,why u gotta be like that (feat. Nightly),why u gotta be like that (feat. Nightly),vaultboy,2022-08-17,49,143503,0.67,0.131,0.621,0.0,0.675,0.288,-7.853,0.037,90.04,7,4
59,6b3OOZ7U8mqNO7ImHEyMRR,Feels Like You,Feels Like You,Faime,2020-11-27,55,198912,0.848,0.789,0.352,0.000105,0.0865,0.571,-6.798,0.0464,92.991,4,4
60,2MolFsdE7ydCQQgsmfvX6w,Perfect 10,Perfect 10,Unknown Brain,2018-07-11,50,204006,0.299,0.00546,0.741,4.34e-05,0.066,0.283,-4.391,0.152,179.28,11,4
61,66SxGyWkD0VZSb8iZxl78H,Wrong Direction,Wrong Direction,Mykyl,2021-02-26,50,153394,0.758,0.49,0.394,0.0,0.239,0.485,-8.839,0.0348,101.986,9,4
62,3g6BBQnxVMuTDbWt6wBX3R,Paano Ba Ang Magmahal,The Breakup Playlist,Piolo Pascual,2015-01-01,54,290246,0.543,0.515,0.585,0.0,0.0436,0.168,-6.456,0.0315,144.065,0,4
63,1MSM3Fo2fvnwVqMcz8Jhjq,Cecilia And The Satellite,Andrew McMahon In The Wilderness,Andrew McMahon in the Wilderness,2014-10-13,55,223879,0.381,0.0131,0.844,0.0,0.318,0.239,-7.123,0.144,194.0,5,4
64,4JZocgyzKHdRF0iSOcodJn,Ready,Ready,apl.de.ap,2024-05-31,54,238000,0.796,0.368,0.501,0.00289,0.109,0.425,-9.773,0.0373,120.05,9,4
65,3WJo7bV3Hi9BgwnVq13SK6,Room,Room,Stell,2024-06-14,55,223299,0.7,0.0255,0.612,0.000108,0.0764,0.675,-6.902,0.0393,104.525,0,4
66,05Db5b8xtLi32lJgKbDUus,Gigil,Gigil,BGYO,2024-06-07,44,172306,0.823,0.0538,0.747,5.3e-06,0.0485,0.491,-1.984,0.0583,97.973,2,4
67,5TbJPTQFBqBhsQuMffDBfF,Pyramid,Electronic RnB,Various Artists,2020-12-11,23,235946,0.558,0.268,0.658,0.0,0.133,0.24,-5.234,0.0862,87.535,10,4
68,5lOPI7mq0qgUDKDXvoH2Om,Come in out of the Rain,Come in out of the Rain,Sheryn Regis,2004-05-01,49,253400,0.471,0.0886,0.494,0.0,0.371,0.187,-5.019,0.0287,119.879,0,4
69,5EMg6nGTPlwhLhnIC1nDhj,Not Like You,COLOR,Adam Turley,2021-07-16,42,138946,0.669,0.405,0.652,8.77e-05,0.174,0.554,-6.704,0.0498,146.079,9,4
70,6SIaYQUPOJpO8XFWeTl5dC,Yoko Na,Yoko Na,JOSH CULLEN,2024-03-23,52,212943,0.6,0.148,0.732,0.0,0.26,0.222,-4.393,0.0392,109.934,10,4
71,2x5qF66rFO6DERBMNkQAqn,(There's Gotta Be) More To Life,Stacie Orrico,Stacie Orrico,2003-01-01,55,200386,0.58,0.0917,0.922,0.0,0.189,0.649,-3.785,0.0957,89.841,1,4
72,6ocbgoVGwYJhOv1GgI9NsF,7 rings,"thank u, next",Ariana Grande,2019-02-08,82,178626,0.777,0.591,0.317,0.0,0.0881,0.33,-10.732,0.308,139.848,1,4
73,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Midnights,Taylor Swift,2022-10-21,82,200690,0.633,0.121,0.648,2.62e-06,0.161,0.49,-6.645,0.062,96.888,4,4
74,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,200 KM/H In The Wrong Lane (10th Anniversary Edition),t.A.T.u.,2002,75,214440,0.527,0.0411,0.834,0.00599,0.105,0.381,-5.767,0.0474,179.92,5,4
75,2DlIwu1iDTILEMXA7MUotn,Beautiful Trauma,Beautiful Trauma,P!nk,2017-10-13,59,250053,0.412,0.0868,0.619,2.55e-06,0.4,0.234,-6.39,0.0723,95.943,7,4
76,012gXGNwfkqsXBIhEpE0kl,Begin Again (Taylor's Version),Red (Taylor’s Version): Could You Be The One Chapter,Taylor Swift,2022-01-13,30,238822,0.505,0.0886,0.53,0.0,0.127,0.254,-7.914,0.0297,78.914,7,4
77,4sC9zbtP3tAXjO5GYTJvu4,Big Big World,Big Big World,Emilia,1998-10-23,0,205466,0.566,0.506,0.465,1.1e-05,0.199,0.315,-10.268,0.0305,87.994,0,4
78,0108kcWLnn2HlH2kedi1gn,Blank Space (Taylor's Version),1989 (Taylor's Version) [Deluxe],Taylor Swift,2023-10-27,61,231833,0.732,0.0901,0.719,0.0,0.331,0.71,-5.469,0.0645,96.035,0,4
79,11BKm0j4eYoCPPpCONAVwA,Bloody Mary,Born This Way (Special Edition),Lady Gaga,2011-01-01,70,244760,0.591,0.0107,0.634,1.95e-06,0.113,0.44,-6.365,0.0291,99.998,9,4
80,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3
81,16nCYYc1lCxCyvaR1lgo0i,Could Have Been Me,Sing 2 (Original Motion Picture Soundtrack),Various Artists,2021-12-17,69,148732,0.552,9.18e-05,0.662,0.0,0.143,0.572,-6.225,0.0548,79.973,6,4
82,7aSFYakNWB9xQGDEZtoBDH,Dark Thoughts,Dark Thoughts,The Funeral Portrait,2023-09-22,47,248340,0.393,0.000617,0.784,0.0,0.122,0.337,-5.308,0.0496,182.051,0,4
83,2cpaFyRX9phrMFD09fuWsL,DEBT,DEBT,Shalco,2023-08-09,38,173409,0.649,0.597,0.726,0.00198,0.151,0.653,-6.546,0.0659,122.987,6,4
84,6NFyWDv5CjfwuzoCkw47Xf,Delicate,reputation,Taylor Swift,2017-11-10,79,232253,0.75,0.216,0.404,0.000357,0.0911,0.0499,-10.178,0.0682,95.045,9,4
85,1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,(Un)Commentary,Alec Benjamin,2022-04-15,69,163613,0.448,0.577,0.606,0.0,0.217,0.483,-4.565,0.0609,121.15,3,4
86,2pY0EPtqQb0GJGUY7EzxqP,Do It Like A Girl,Do It Like A Girl,Morgan St. Jean,2022-04-07,51,163366,0.523,0.0251,0.403,0.0,0.133,0.322,-9.103,0.0401,147.78,2,3
87,6nqvInlnaMzEzaw4s0zbee,Doin' Fine,Road Less Traveled,Lauren Alaina,2017-01-27,43,199906,0.439,0.116,0.752,0.0,0.133,0.456,-4.143,0.0375,166.051,8,4
88,4QMCb5RyjshTSldwp9NULe,Dumb In Love,Dumb In Love,Brooke Alexx,2022-06-23,28,166451,0.722,0.543,0.515,0.0,0.196,0.479,-5.022,0.0324,137.948,4,4
89,3TByueS9ydlgwfYbiWBdIC,exile,folklore: the sleepless nights chapter,Taylor Swift,2020-08-24,25,285634,0.298,0.778,0.38,5.62e-05,0.11,0.152,-8.426,0.0287,75.602,6,4
90,4Uy3kNxW2kB8AEoXljEcth,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2018-12-14,56,174893,0.766,0.0166,0.881,2.3e-06,0.347,0.674,-5.158,0.137,112.029,9,5
91,7z3NjKBqjv3d1ykXCFQxaT,Fat Funny Friend,Fat Funny Friend,Maddie Zahm,2022-02-04,63,199764,0.498,0.625,0.452,0.0,0.0836,0.265,-7.887,0.124,107.728,0,4
92,7abPglmFMfwM2iPolJVPEQ,FAMILY TREE,FAMILY TREE,RØRY,2022-10-14,0,185283,0.443,0.03,0.636,0.0,0.111,0.271,-3.987,0.0407,153.008,1,4
93,40Vyjz9JnNmwL7G5zNFr3G,Fragile World,Shadowhunters: The Mortal Instruments (Original Television Series Soundtrack),Various Artists,2017-07-21,23,162847,0.635,0.567,0.736,2.18e-06,0.213,0.565,-6.176,0.0315,98.022,9,4
94,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4
95,0ArW1iNq8D7qfL8acsL1Cs,Friend Like Me,Friend Like Me,Rachel Grae,2022-06-24,0,152224,0.671,0.45,0.651,0.0,0.123,0.706,-5.818,0.0542,154.105,6,4
96,3WF6hjDkg6x5ywIkLKZ0Tq,Ghost,Ghost,Bryce Savage,2023-02-09,36,162909,0.639,0.0526,0.634,0.0,0.0969,0.154,-7.87,0.0606,164.931,9,4
97,6PaWZ0PIMxx15YBgCohvXY,Gilded Lily,Offering,Cults,2022-10-26,0,212736,0.4,0.468,0.571,3.05e-05,0.519,0.146,-6.534,0.0288,61.859,11,4
98,7bal8JfR3tSB9Qgf7wAGPL,Girl Like Me,Girl Like Me,Dove Cameron,2022-12-09,51,149456,0.711,0.011,0.546,0.0,0.305,0.484,-8.134,0.0651,125.025,5,4
99,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,69,151444,0.334,0.0468,0.599,0.000392,0.205,0.127,-5.742,0.0365,161.74,0,3
100,5S9AjPUep9XCK8WOaereh7,Holding Out,Rad Science,eleventyseven,2017-11-07,33,212690,0.705,0.0374,0.702,1.38e-06,0.112,0.736,-4.318,0.0652,114.063,9,4
101,2dsADtLSSLcfsSDn7sCdak,I Still Haven’t Found What I’m Looking For (with Bono),Sing 2 (Original Motion Picture Soundtrack),Various Artists,2021-12-17,61,181356,0.551,0.0969,0.553,0.0,0.0885,0.0632,-8.226,0.052,101.042,9,4
102,5flerg6aEao2VayZezVlgu,Insane,Insane,Black Gryph0n,2021-06-11,74,159714,0.716,0.193,0.712,0.0,0.823,0.797,-5.826,0.144,104.899,4,4
103,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),It Ain't Me,Kygo,2017-02-17,65,220780,0.64,0.119,0.533,0.0,0.0864,0.515,-6.596,0.0706,99.968,0,4
104,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,86,175238,0.561,0.00383,0.965,7.07e-06,0.371,0.304,-3.673,0.0343,128.04,7,4
105,0mb7btREdC3wuIUmuVRgWn,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Sing (Original Motion Picture Soundtrack / Deluxe),Various Artists,2016-12-09,64,187853,0.579,0.00687,0.904,0.0,0.0649,0.713,-4.45,0.15,175.316,10,4
106,4ztdjZ2t7BVo5DLIFQBdJh,Jericho,Jericho,Iniko,2023-04-15,67,158133,0.721,0.528,0.541,0.0,0.13,0.616,-8.924,0.12,153.919,2,4
107,49BTcpVottyuoVxHQigMbP,Joke's On You,Birds of Prey: The Album,Various Artists,2020-02-07,48,184658,0.476,0.23,0.652,0.0,0.136,0.47,-4.546,0.104,190.118,2,3
108,7KokYm8cMIXCsGVmUvKtqf,Karma,Midnights,Taylor Swift,2022-10-21,76,204852,0.64,0.062,0.619,0.0,0.475,0.121,-7.108,0.065,90.008,8,4
109,7nJoBUBpcxjfYEijBqYnB9,Later Never Comes,Scrooge: A Christmas Carol (Music from the Netflix Film),Various Artists,2022-12-02,36,267626,0.476,0.661,0.201,2.65e-06,0.0716,0.0672,-14.443,0.0304,102.001,4,4
110,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,83,169353,0.652,0.74,0.557,0.0,0.124,0.483,-5.714,0.0318,150.073,1,4
111,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4
112,0l0CJd03LLdxtUIZbmD2Cw,Long Hair and Some Tattoos,Long Hair and Some Tattoos,Bryce Savage,2022-07-22,50,139333,0.686,0.109,0.617,0.0,0.0996,0.716,-5.02,0.0994,180.002,8,4
113,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,79,211853,0.766,0.204,0.709,1.41e-05,0.126,0.506,-6.471,0.123,128.07,9,4
114,6Mt88H4n1BzTOIQLuv5R71,Make Believe,Summer Is a Curse,The Faim,2018-09-07,0,204386,0.331,0.24,0.575,0.0,0.152,0.346,-5.818,0.0447,190.008,5,3
115,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,Taylor Swift,2019-08-23,73,193000,0.61,0.033,0.83,0.0,0.118,0.728,-4.105,0.0571,182.162,0,4
116,10GJQkjRJcZhGTLagFOC62,Most Girls,Most Girls,Hailee Steinfeld,2017-04-28,65,204400,0.756,0.0478,0.572,0.0,0.0853,0.417,-7.019,0.0763,102.986,9,4
117,46nOMIo0PRIUAaTi0pJszX,My Mother Told Me,My Mother Told Me,NATI.,2021-07-15,3,160000,0.469,0.244,0.441,0.00264,0.37,0.245,-9.501,0.0356,77.995,11,4
118,2Q9AB0OYhHUIPGxFp9m7Me,My Type (Little Attitude),My Type (Little Attitude),Bryce Savage,2022-07-01,52,188828,0.813,0.119,0.756,0.0,0.114,0.553,-6.048,0.0464,136.083,2,4
119,3pUcZ8QeYKlf9f2viDDcDs,No Sugar in My Coffee,No Sugar in My Coffee,Caught A Ghost,2013-04-30,0,209785,0.697,0.581,0.651,3.72e-06,0.12,0.39,-5.212,0.111,84.983,8,4
120,06V8tMMLJS1lNNejvWFzDt,Not OK,Not OK,Robert Grace,2022-11-25,54,159216,0.723,0.317,0.627,0.0,0.188,0.711,-5.863,0.0292,87.973,6,4
121,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4
122,1KQc37jezhunxnOPhvdwSG,Numb Little Bug,Egg in the Backseat,Em Beihold,2022-07-22,68,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4
123,52iLDrSoRtf9lcgFuLVfqE,Older,Older,Sasha Alex Sloan,2018-11-09,70,191001,0.681,0.743,0.292,0.0,0.0974,0.162,-9.599,0.0483,64.002,11,4
124,1thr8mgcxoXWF2O5iBFQ5S,Oldest,"I'm Sorry, Tokyo",Brooke Alexx,2022-01-13,0,187372,0.723,0.0802,0.357,0.0,0.609,0.269,-6.227,0.0283,85.008,0,4
125,62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),Paloma Faith,2014-03-10,77,232893,0.566,0.0958,0.885,9.97e-05,0.334,0.304,-4.528,0.0818,90.99,8,4
126,63mdJr3NMY3wReOkNE6c6W,People You Know,Rare,Selena Gomez,2020-01-10,73,194900,0.695,0.0881,0.62,5.43e-05,0.111,0.619,-8.082,0.0521,150.032,8,4
127,1SUsGMX8nuBOo9kvVTXWMr,Pretty Eyes,Pretty Eyes,Bryce Savage,2022-10-04,44,207230,0.778,0.0165,0.662,0.0,0.11,0.441,-6.679,0.0435,129.993,0,4
128,7BmpRLqZg1vLheYi1SI1Rw,QUARTER LIFE CRISIS,QUARTER LIFE CRISIS,Taylor Bickett,2022-10-14,0,198436,0.816,0.737,0.72,0.0,0.163,0.646,-4.015,0.0434,117.975,5,4
129,6mGt5QiWYv3HxiwjJdXFWC,Reason For Living,Reason For Living,Morgan Page,2019-08-29,37,213500,0.685,0.0965,0.689,0.0,0.305,0.313,-4.913,0.0441,127.931,2,4
130,61U0vXDPz3BhHelGfglTxB,Run For Your Life - From The Original Motion Picture “Tomb Raider”,Run For Your Life (From The Original Motion Picture “Tomb Raider”),K.Flay,2018-02-16,35,201823,0.609,0.0108,0.569,0.0827,0.0709,0.191,-11.045,0.045,96.058,6,3
