,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
25,0qMNPhpRzbghJy6G3SgRag,Intro,My Everything (Deluxe),Ariana Grande,2014-08-22,49,79840,0.447,0.968,0.182,3.83e-05,0.327,0.0959,-12.439,0.0324,89.601,6,4
26,7u6DMPznGbpziuEgCE0JGQ,get well soon,Sweetener,Ariana Grande,2018-08-17,56,322026,0.604,0.657,0.449,0.0,0.0932,0.528,-6.564,0.0353,100.355,9,4
27,6HeCk6yewXH7WO4D93eub9,Ruthless (Nice Guys Always Finish Last),Oso Different,MarMar Oso,2019-08-14,62,233023,0.724,0.388,0.269,0.0,0.0808,0.866,-15.465,0.0456,86.042,5,4
28,1kFlDnWmBTvCBxxeGDpIdp,7 Years (Remix),7 Years (Remix),Sik World,2016-06-04,63,134197,0.811,0.227,0.609,0.0,0.102,0.439,-8.376,0.0996,120.071,10,4
29,1A43TfohQt3H6K5zg28ExD,Dead and Cold,Dead and Cold,SadBoyProlific,2018-11-10,0,89652,0.793,0.867,0.441,0.0,0.111,0.753,-10.297,0.579,74.746,2,4
30,41MCdlvXOl62B7Kv86Bb1v,Empty,Death Race For Love,Juice WRLD,2019-03-08,1,248431,0.745,0.0758,0.561,0.0,0.133,0.449,-4.869,0.0807,77.557,0,4
31,3ee8Jmje8o58CHK66QrVC2,SAD!,?,XXXTENTACION,2018-03-16,79,166605,0.74,0.258,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,8,4
32,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,86,182160,0.501,0.751,0.405,0.0,0.105,0.446,-5.679,0.0319,109.891,1,4
33,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,82,165819,0.671,0.0769,0.529,0.000335,0.0856,0.203,-7.226,0.307,161.989,0,4
34,6tAqYm2Wcy2yrPixShJMS6,Alone,Alone,SadBoyProlific,2018-11-10,0,160104,0.87,0.481,0.341,0.0027,0.329,0.436,-14.15,0.439,119.054,9,4
35,4S2uhQE8L9V6p7rj7SiauJ,Suicidal (feat. Juice WRLD) - Remix,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,70,225857,0.655,0.474,0.441,0.0,0.099,0.273,-5.245,0.0629,139.957,9,4
36,5ls62WNKHUUrdF3r1cv83T,emotions,nothings ever good enough,iann dior,2019-05-22,2,131213,0.63,0.0131,0.63,0.0,0.142,0.163,-6.211,0.0395,80.512,9,4
37,08uWHOhYijA1DXxhHSDBDH,When We Die (Can We Still Get High?) (feat. Lil Yachty),When We Die (Can We Still Get High?) (feat. Lil Yachty),YUNGBLUD,2024-01-26,52,300213,0.359,0.000726,0.773,0.0,0.147,0.183,-2.727,0.0347,80.062,4,4
38,1Knctxx9vGZxpZfF66BIEa,Legends,Legends,Juice WRLD,2018-06-22,67,191840,0.594,0.115,0.798,0.0,0.143,0.381,-5.244,0.0844,142.049,4,4
39,4UwDPReUKisbngLtJeSRyM,Will You Remember Me?,Will You Remember Me?,Pcam,2020-08-13,46,224970,0.84,0.211,0.499,0.0,0.103,0.389,-8.99,0.125,120.032,2,3
40,4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),?,XXXTENTACION,2018-03-16,74,160184,0.699,0.779,0.304,0.000993,0.137,0.271,-11.192,0.0993,119.705,1,4
41,6zJffE1wHyAu5WwNYwt0VI,Never Be Alright,Never Be Alright,Seon,2019-01-23,0,168280,0.835,0.625,0.283,3.4e-06,0.102,0.282,-10.121,0.0781,86.983,7,4
42,5NLfXbKEaDKmb3kq0KUCms,Ruthless (Nice Guys Always Finish Last) (feat. Sage the Gemini & Derek King) - Remix,Oso Different,MarMar Oso,2019-08-14,41,291761,0.625,0.395,0.547,0.0,0.0861,0.844,-6.465,0.0688,86.031,2,4
43,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,17,XXXTENTACION,2017-08-25,80,119133,0.872,0.469,0.391,4.13e-06,0.297,0.437,-9.144,0.242,134.021,0,4
44,13VvjrXWYzG9lWViL8Y9vM,Break My Heart,Break My Heart,Rod Wave,2022-11-10,48,169411,0.604,0.00791,0.484,0.0,0.0977,0.343,-8.463,0.0626,84.932,1,4
45,1iSqfoUFnQwV0QW1EfUit8,Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,72,222997,0.735,0.334,0.369,0.0,0.126,0.235,-9.682,0.0688,140.004,9,4
46,75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,75,223346,0.556,0.0689,0.538,0.0,0.196,0.291,-5.408,0.0382,143.946,8,4
47,52okn5MNA47tk87PeZJLEL,Let You Down,Perception,NF,2017-10-06,76,212120,0.661,0.314,0.714,0.0,0.179,0.464,-5.68,0.121,147.998,5,4
48,1tlrTC3x7viJ1U30oOFGdF,Better Off (Dying),"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,0,154814,0.521,0.00835,0.763,0.0,0.155,0.197,-4.693,0.0408,75.036,3,4
49,1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,Juice WRLD,2018-12-10,74,258475,0.742,0.0381,0.579,0.0,0.0952,0.502,-5.024,0.202,144.994,0,4
50,7qtzFO7XuvNiSp5Xn7juqZ,Who Needs Love,A Love Letter To You 4,Trippie Redd,2019-11-22,65,158532,0.844,0.736,0.512,0.0,0.0897,0.87,-7.864,0.0959,108.992,0,4
51,08Dzq5yOCVQzGcsGp5egm5,control,all my bad feelings,44phantom,2023-10-27,41,195946,0.485,0.309,0.314,0.0,0.102,0.18,-9.595,0.0247,80.021,6,4
52,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,76,175755,0.665,0.0414,0.651,0.0,0.0896,0.237,-5.515,0.156,163.935,1,4
53,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,82,239835,0.511,0.349,0.566,0.0,0.34,0.218,-7.23,0.2,83.903,6,4
54,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,81,95466,0.734,0.847,0.57,2.14e-05,0.112,0.689,-7.066,0.133,129.953,7,4
55,0JqR4UM29RE4MK3X465S6J,Echo,Echo,Cwby,2024-05-03,42,163455,0.709,0.0235,0.637,0.0,0.132,0.545,-7.752,0.0336,120.04,0,4
56,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,17,XXXTENTACION,2017-08-25,84,146520,0.797,0.0172,0.533,0.000152,0.103,0.329,-9.74,0.0412,131.036,0,4
57,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,74,161384,0.662,0.213,0.413,0.0,0.134,0.467,-7.357,0.0299,93.005,0,4
58,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,74,179080,0.498,0.72,0.235,0.0,0.144,0.0895,-16.541,0.188,118.917,1,4
59,01TnVDiet1DFTsyWKUKovl,NUMB,?,XXXTENTACION,2018-03-16,70,186267,0.414,0.1,0.416,0.179,0.131,0.196,-8.024,0.0251,159.91,11,4
60,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,84,196400,0.669,0.0175,0.574,0.00294,0.146,0.273,-6.442,0.0286,120.013,4,4
61,4B6FybzCJwJLdRxuC2lRmY,cobain,HELLBOY,Lil Peep,2016-09-25,9,150160,0.609,0.0151,0.661,0.0,0.077,0.435,-7.179,0.0417,141.981,10,4
62,2IXjLCG6L2xi1RFCWiKSrl,Benz Truck (гелик),"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,13,159986,0.602,0.0498,0.762,0.00819,0.121,0.113,-6.149,0.0347,92.02,2,4
63,57NsyEzmk0NT3NcOwuQT55,witchblades,CASTLES II,Lil Peep,2017-02-07,71,149360,0.634,0.0223,0.54,0.0,0.302,0.543,-7.002,0.0777,143.968,8,4
64,2U5WueTLIK5WJLD7mvDODv,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,75,194621,0.65,0.00336,0.613,0.0,0.267,0.0804,-6.13,0.128,149.972,9,4
65,55aOpqGaMRWhwm6cDPUtsV,white wine,castles,Lil Peep,2016-07-04,67,156800,0.677,0.0129,0.572,1.53e-05,0.106,0.505,-8.137,0.0531,135.041,6,4
66,5dOxHHMOFAbG3VH23t0xNm,Righteous,Legends Never Die,Juice WRLD,2020-07-10,69,242180,0.706,0.0417,0.625,0.0,0.129,0.225,-7.426,0.0314,142.948,0,4
67,3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,77,215380,0.635,0.172,0.537,0.0,0.418,0.383,-7.895,0.0832,125.028,7,4
68,7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,2018-03-16,74,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4
69,0Aqi7ArnBrGblW5T6p2jmD,Falling,Nicotine,Trevor Daniel,2020-03-26,77,159381,0.785,0.123,0.431,0.0,0.0887,0.236,-8.756,0.0364,127.085,10,4
70,1FBi1YWCAxlRmfuUbMINqO,Runaway,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,68,192760,0.399,0.44,0.591,0.0616,0.446,0.175,-8.792,0.052,79.892,6,3
71,5de9Ho64dovuQI8Uhn5gPD,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,2017-05-16,77,87560,0.433,0.843,0.778,0.0,0.139,0.764,-7.681,0.041,114.208,4,4
72,4NgherJDfCXWBZBYheM4jK,WASTE,DISORDER,KXLLSWXTCH,2021-10-29,76,120428,0.627,0.859,0.123,0.00105,0.149,0.11,-14.411,0.0316,131.883,7,4
73,1WbhIxkn5ECsOwUm795iX1,Star Shopping,Star Shopping,Lil Peep,2015-08-17,82,142000,0.538,0.0946,0.471,0.0185,0.116,0.307,-9.84,0.0955,93.07,4,4
74,6vfAolvxdmoNroUS0v5jBU,ALWAY5 YOU,Broken Symphonies,Jan Metternich,2024-07-26,48,178285,0.711,0.101,0.588,0.0,0.521,0.354,-8.559,0.0622,112.006,5,4
75,55XrFge2dEZwYzNl128DwN,Losing Interest,Missing,itssvd,2017-02-12,68,120546,0.753,0.48,0.355,0.87,0.122,0.506,-13.295,0.0898,111.863,8,4
76,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),SKINS,XXXTENTACION,2018-12-07,70,157776,0.735,0.653,0.525,0.918,0.101,0.369,-2.939,0.0441,160.147,6,4
77,3VZlCJimDGY0D7YEC7S351,Save That Shit,"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,75,231546,0.534,0.0262,0.583,0.0,0.421,0.145,-8.672,0.0288,106.0,2,4
78,1Rt5f1CktdvBOLX2RfBO6K,beamer boy,beamer boy,Lil Peep,2016-01-21,73,203373,0.743,0.0492,0.731,1.9e-05,0.226,0.337,-4.511,0.103,123.989,8,4
79,35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,69,257265,0.412,0.787,0.227,4.69e-06,0.282,0.227,-12.696,0.0359,80.111,0,4
80,2k2CZ1dJClLmDO2TVGsz1R,Leave a Light On - Acoustic,Leave a Light On (Acoustic),Tom Walker,2017-10-12,55,217366,0.38,0.88,0.406,0.0,0.0951,0.202,-6.761,0.0403,136.579,5,4
81,7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,2018-03-16,74,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4
82,65iHZtIK6wJy3MoLvPjSHo,Turning leaves,Turning leaves,Jeph Haven,2020-07-10,0,203428,0.646,0.738,0.265,0.0,0.113,0.225,-8.734,0.0295,104.92,10,4
83,2Qgupr81MDbk182qKkf1oX,Waves - Acoustic,Waves (Acoustic),Dean Lewis,2017-02-03,0,248176,0.431,0.948,0.202,0.0,0.109,0.18,-11.361,0.0471,101.051,2,3
84,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,86,200185,0.351,0.934,0.296,0.0,0.095,0.12,-10.109,0.0333,115.284,4,4
85,0ZoWOsQXlkb8cyIH7XnepI,Aftertaste,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,169573,0.637,0.000323,0.509,0.0,0.0938,0.306,-5.926,0.0346,111.805,1,4
86,4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,Birdy,2011-11-04,70,201080,0.379,0.952,0.29,0.000996,0.118,0.184,-8.487,0.0513,165.997,4,4
87,0UTHr20nqVFMoji8xYE9yl,Perfectly Wrong,Shawn Mendes,Shawn Mendes,2018-05-25,0,212773,0.465,0.875,0.311,0.0,0.0986,0.311,-11.748,0.0352,93.373,2,4
88,3xDvZswTmnHBWsB39z6Sbn,Six Feet Under,Six Feet Under,Billie Eilish,2016-11-17,0,189613,0.573,0.803,0.3,0.000338,0.0773,0.181,-12.774,0.0366,67.511,11,4
89,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Not About Angels,Birdy,2014-04-13,68,189475,0.405,0.964,0.111,4.37e-05,0.0872,0.219,-11.879,0.0369,116.86,0,4
90,7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Colour The Small One,Sia,2004-01-01,65,272800,0.552,0.0364,0.643,0.74,0.105,0.212,-7.36,0.0327,120.012,0,4
91,6wQSrFnJYm3evLsavFeCVT,Never Be Alone,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,215813,0.376,0.514,0.466,5.8e-05,0.0781,0.276,-6.927,0.0353,199.835,10,4
92,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Strange Trails,Lord Huron,2015-04-06,0,208211,0.443,0.969,0.369,0.277,0.638,0.0989,-9.514,0.0441,174.107,9,3
93,6mrKP2jyIQmM0rw6fQryjr,Let You Down,Perception,NF,2017-10-06,0,212120,0.659,0.33,0.716,0.0,0.173,0.437,-5.673,0.111,148.015,5,4
94,3yZQk5PC52CCmT4ZaTIKvv,This Is Gospel,"Too Weird to Live, Too Rare to Die!",Panic! At The Disco,2013-10-04,62,187186,0.572,0.00155,0.912,1.2e-06,0.102,0.606,-4.875,0.0707,156.073,7,4
95,06DaCxeg3IUMcxDkKEyQKf,A Little Too Much,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,187026,0.553,0.473,0.507,0.0,0.108,0.57,-6.24,0.0304,83.093,11,4
96,4KlL5Bwlm4yHYxr0B2rHci,Heal,Long Way Down (Deluxe),Tom Odell,2013-06-24,70,193080,0.445,0.952,0.179,0.00056,0.107,0.119,-12.938,0.0396,72.246,1,4
97,2RttW7RAu5nOAfq6YFvApB,Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,74,207520,0.522,0.536,0.385,0.0,0.135,0.236,-7.355,0.0288,89.792,0,4
98,54KFQB6N4pn926IUUYZGzK,To Build A Home,Ma Fleur,The Cinematic Orchestra,2007-05-07,72,371320,0.264,0.885,0.122,0.349,0.094,0.0735,-15.399,0.0349,148.658,9,4
99,61iyAeMVUNu7vIVqedsBFB,We Don't Have To Take Our Clothes Off,Feline (Deluxe),Ella Eyre,2015-08-14,0,236293,0.565,0.956,0.176,5.47e-06,0.108,0.301,-9.254,0.0419,97.931,0,3
100,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,82,201000,0.715,0.638,0.372,0.0,0.169,0.474,-8.237,0.0443,91.931,5,4
101,41WTP0gosjYD74B06uS2tL,You Said You'd Grow Old With Me,Wide Awake,Michael Schulte,2012-09-28,57,224743,0.531,0.905,0.347,0.0,0.0935,0.289,-7.044,0.0345,114.441,0,4
102,5fX2oPyLCe5mBKqGDbOWqC,When You Love Someone,First Impressions,James TW,2016-04-15,0,216373,0.68,0.256,0.446,0.0,0.0515,0.339,-6.039,0.0281,125.863,7,4
103,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,2018-05-10,70,207904,0.6,0.0933,0.725,1.87e-06,0.12,0.506,-4.866,0.0487,102.056,6,4
104,5TvE3pk05pyFIGdSY9j4DJ,Say Something,Is There Anybody Out There? - Track by Track Commentary,A Great Big World,2014-01-13,67,229400,0.407,0.857,0.147,2.89e-06,0.0913,0.0765,-8.822,0.0355,141.284,2,3
105,4L2K7JKseFCBoHMZEAszW0,Jealous,Jealous,Labrinth,2014-11-21,0,287693,0.439,0.874,0.153,0.0,0.107,0.104,-8.95,0.0479,116.76,1,3
106,0YywjDvFudcaHG74NuWISy,People Help the People,Birdy,Birdy,2011-11-04,69,256236,0.433,0.778,0.308,1.46e-05,0.092,0.153,-9.001,0.0291,73.331,10,3
107,7Cj2tT0m2SBeIO1PsGfk8A,Grenade - Acoustic,The Grenade Sessions,Bruno Mars,2011-02-08,62,249535,0.639,0.819,0.393,0.0,0.0891,0.363,-6.314,0.0309,97.917,2,4
108,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,87,213826,0.612,0.932,0.28,0.0,0.088,0.387,-8.648,0.0434,72.795,0,4
109,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,2017-03-03,72,221106,0.589,0.914,0.242,0.0,0.0887,0.257,-10.517,0.0442,89.749,6,4
110,6c49aRi6DzktdZAEjirA5v,Je Hebt Een Vriend,Tele Romeo,K3,2001,0,205346,0.624,0.478,0.462,0.0,0.121,0.326,-7.597,0.0283,124.012,5,4
111,4VPXFi4vFTtS9wHe6oMQaT,I Can't Fall in Love Without You,So Good,Zara Larsson,2017-03-17,59,180640,0.455,0.783,0.334,0.000109,0.146,0.268,-9.155,0.0346,129.985,4,4
112,2afCBiru10AFckfOa49wIa,You & I,Midnight Memories (Deluxe),One Direction,2013-11-25,78,237933,0.574,0.22,0.329,0.0,0.0986,0.356,-6.829,0.0274,130.993,1,4
113,442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,65,327773,0.324,0.825,0.327,0.0,0.101,0.334,-7.494,0.0409,81.328,2,4
114,7fWSIddv6LJG8ZXJFNVQyi,Nothing Really Matters,Nothing Really Matters,Mr. Probz,2014-09-27,0,222041,0.404,0.888,0.225,0.0,0.111,0.275,-8.829,0.0363,135.075,4,4
115,5zCunX8URvLoBHlg1Fnjv6,Already Gone,"Covers, Vol. 2",Sleeping At Last,2016-11-04,65,243007,0.418,0.954,0.248,4.21e-06,0.108,0.298,-9.997,0.0451,130.953,3,4
116,2li2YIAG0WR8wlkgyUbmST,Lonely,Chillhop Raw Cuts,Various Artists,2017-02-13,0,119901,0.425,0.776,0.21,0.902,0.0992,0.311,-12.242,0.0451,158.846,8,4
117,6BubvX05pun9ZjAOtkEYQb,Butterfly Fly Away,Hannah Montana The Movie,Various Artists,2009-01-01,37,189986,0.613,0.733,0.286,0.000181,0.267,0.431,-12.609,0.0259,134.938,11,4
118,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,76,246880,0.696,0.308,0.543,0.0,0.0939,0.479,-6.164,0.0489,107.969,11,4
119,2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,English Rain,Gabrielle Aplin,2013-05-13,49,181400,0.479,0.737,0.541,0.0,0.108,0.321,-9.862,0.0545,85.994,0,4
120,5E5MqaS6eOsbaJibl3YeMZ,Homesick,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,58,230480,0.426,0.948,0.224,0.0,0.112,0.399,-8.683,0.0391,85.728,6,5
121,6XmOSwXQGSOFNOL82jei5L,His Daughter,His Daughter,Molly Kate Kestner,2015-08-21,37,357153,0.465,0.874,0.153,0.0,0.117,0.262,-8.85,0.0708,168.938,6,3
122,2kMAKtrAu16HVWxBnOwuhd,Hurts Like Hell,Love and War,Fleurie,2016-09-19,0,232000,0.433,0.727,0.152,5.19e-05,0.107,0.0974,-13.384,0.0369,129.792,9,3
123,6pP5RJbBH6eKR8BCYX3MSU,Make Me (Cry) - Acoustic Version,Make Me (Cry) [Acoustic Version],Noah Cyrus,2016-12-13,50,232906,0.604,0.886,0.261,0.0,0.142,0.361,-7.736,0.0598,77.245,0,4
124,2HfKpWYPx4Os46z1K7yE4k,I Miss You (feat. Julia Michaels) - Acoustic,I Miss You (feat. Julia Michaels) [Acoustic],Clean Bandit,2017-12-08,43,216294,0.556,0.865,0.31,0.0,0.0793,0.492,-9.33,0.0302,104.776,3,4
125,7M8d1oa1Rfvik0RRHT12wt,Issues - Acoustic,Issues (Acoustic),Julia Michaels,2017-03-24,0,175280,0.691,0.742,0.343,0.0,0.0731,0.591,-6.107,0.0531,114.398,8,4
126,3bejwgKeed56qo9OkKBaus,Lonely Together - Acoustic,Lonely Together (Acoustic),Avicii,2017-10-27,0,182078,0.454,0.814,0.43,0.0,0.172,0.507,-6.396,0.0399,139.956,4,3
127,3u5bTqHMM1P34ZkbwzdckV,The Story Never Ends,I met you when I was 18. (the playlist),Lauv,2018-05-31,0,229029,0.614,0.911,0.126,0.0,0.148,0.351,-9.403,0.0376,119.945,9,4
128,6MowG7MRVgPfGlCMsXKMJ2,Bird Set Free,This Is Acting (Deluxe Version),Sia,2016-10-21,61,252440,0.438,0.0115,0.805,0.000667,0.133,0.31,-4.284,0.0728,150.174,5,4
129,7tQ9nEJbYZTb8ghZ0d2t0k,Promise Not To Fall,13 Reasons Why (Season 2),Selena Gomez,2018-05-18,40,208893,0.46,0.521,0.592,0.0367,0.129,0.133,-5.462,0.0313,149.272,9,4
130,2mDAAURYFQ0kWXPIA4RlRv,XO,i think you think too much of me,EDEN,2016-08-19,0,159512,0.611,0.679,0.392,0.0,0.113,0.625,-5.848,0.105,163.917,2,4
131,6fNhZRFEkBfgW39W3wKARJ,Pompeii,Bad Blood,Bastille,2013-01-01,75,214147,0.679,0.0755,0.715,0.0,0.271,0.571,-6.383,0.0407,127.435,9,4
