,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
33,1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,Romantic Homicide,d4vd,2022-07-20,85,132630,0.571,0.453,0.544,0.00805,0.322,0.216,-10.613,0.0299,132.052,6,4
34,3IznIgmXtrUaoPWpQTy5jB,Not Allowed,Who Really Cares,TV Girl,2016-02-25,84,167864,0.67,0.669,0.905,0.000227,0.349,0.563,-6.855,0.129,104.965,1,4
35,1KIJclzEbNhSVw8tiHPWwE,Young,Vibes,Vacations,2016,78,189160,0.498,0.00392,0.81,0.00717,0.0635,0.594,-4.065,0.0263,79.935,7,4
36,6HJxxqHWMdidwTVZmZWeHU,New Flesh,Wild Heart,Current Joys,2013-01-02,72,167986,0.62,0.887,0.594,0.5,0.0917,0.698,-16.066,0.0383,165.861,9,4
37,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,84,260173,0.588,0.0678,0.521,0.149,0.123,0.337,-9.461,0.0329,85.012,10,4
38,39sDitIeCMrVX2QyXHY46t,Blue Hair,Death of a Party Girl,TV Girl,2018-05-08,82,217000,0.751,0.554,0.72,0.0497,0.258,0.884,-6.376,0.0303,135.73,4,4
39,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,Surfer Rosa (2007 Remaster),Pixies,1988-03-21,76,234973,0.519,0.0204,0.441,0.000453,0.076,0.25,-14.178,0.0353,81.334,4,4
40,7H0ya83CMmgFcOhw0UB6ow,Space Song,Depression Cherry,Beach House,2015-08-28,76,320466,0.508,0.229,0.792,0.124,0.145,0.601,-7.311,0.0297,147.067,0,4
41,4VqEUmMjhbj6w7g5EVKILE,castles,castles,Lil Peep,2016-07-04,72,144906,0.574,0.0515,0.785,0.0,0.169,0.429,-5.189,0.0463,135.042,3,4
42,2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),For All The Dogs,Drake,2023-10-06,77,260111,0.673,0.0466,0.672,0.000284,0.193,0.14,-8.577,0.224,136.902,8,4
43,2R4AlwtrrkMaRKojcTIzmL,For the First Time,This Old Dog,Mac DeMarco,2017-05-05,80,182306,0.551,0.296,0.529,0.0093,0.178,0.521,-10.469,0.0517,75.515,5,4
44,7s5VQqrjBtrBgZL4pEa46S,Romantic Lover,Let's Skip to the Wedding,Eyedress,2020-08-07,80,86739,0.658,0.701,0.447,0.924,0.198,0.538,-9.299,0.0869,184.316,9,4
45,3zksbXteOCeSusJ5Xltr3t,Bubble Gum,Bubble Gum,Clairo,2019-02-22,75,175960,0.509,0.979,0.0167,2.72e-05,0.387,0.229,-24.639,0.115,207.97,9,3
46,11iIikXxC6NP0Ma8vMD27x,Alien Blues,Gawk,Vundabar,2015-07-24,78,155933,0.467,0.0807,0.757,0.908,0.0876,0.433,-5.093,0.033,82.282,3,4
47,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,melanchole,salvia palth,2014-07-01,27,161462,0.529,0.788,0.353,0.853,0.116,0.0601,-12.835,0.0292,104.557,7,4
48,7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,Here Comes The Cowboy,Mac DeMarco,2019-05-10,81,211140,0.901,0.667,0.136,0.354,0.109,0.643,-16.127,0.102,150.076,8,4
49,45ROR8UMn60YEVQnDy0uVF,Juliet,Animal Kingdom,Cavetown,2019-04-12,71,278991,0.546,0.00346,0.586,0.00114,0.0562,0.364,-8.488,0.0313,131.778,6,4
50,4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,2023-08-25,87,227195,0.429,0.554,0.453,2e-06,0.102,0.155,-7.746,0.0459,77.639,0,4
51,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Something in the Orange,Zach Bryan,2022-04-22,86,228013,0.369,0.555,0.192,8.35e-06,0.0954,0.148,-12.151,0.04,175.212,4,3
52,1DPjbMypYp80indlQFWlya,Valerie,The Night in Question: French Exit Outtakes,TV Girl,2020-05-01,55,282500,0.802,0.201,0.918,0.397,0.315,0.947,-3.786,0.132,101.932,0,4
53,3RUGDh87fCK2IqYktl79Qd,Valerie,Valerie,Rome Hero Foxes,2020-04-29,42,240000,0.644,0.487,0.709,4.97e-06,0.0609,0.855,-9.083,0.058,101.029,3,4
54,42TtHTxWk782ZBiqyOi2d1,Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers),Zach Bryan,2023-01-27,77,290892,0.447,0.874,0.441,4.36e-05,0.188,0.286,-7.658,0.0456,122.811,0,4
55,2dBwB667LHQkLhdYlwLUZK,Summertime Sadness,Born To Die - The Paradise Edition,Lana Del Rey,2012-11-12,65,265427,0.565,0.0542,0.654,1.8e-06,0.122,0.235,-6.826,0.0335,111.968,1,4
56,1M0g1beKC4H9gbrOiSayHW,National Anthem,Born To Die - The Paradise Edition,Lana Del Rey,2012-11-12,59,230520,0.532,0.531,0.899,0.000146,0.0957,0.436,-5.935,0.244,85.0,0,4
57,6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,Say Yes To Heaven,Lana Del Rey,2023-05-19,84,209156,0.485,0.678,0.348,0.167,0.118,0.145,-11.576,0.0257,99.898,6,4
58,6RiiSy9GzSwiyDEJDiMuKe,Something About You,Mulholland Drive,Eyedress,2021-08-27,82,153312,0.648,0.0332,0.781,0.013,0.305,0.822,-8.736,0.0271,133.417,9,4
59,0I1eFRytp4XRhLCjT6tZm7,I Can't Handle Change,I Can't Handle Change,Roar,2010-03-14,22,198213,0.247,0.0447,0.438,0.000867,0.111,0.39,-8.478,0.0358,185.711,5,3
60,1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,75,217866,0.498,0.511,0.59,0.0,0.107,0.0784,-4.721,0.032,145.867,1,4
61,6SKwQghsR8AISlxhcwyA9R,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,78,230192,0.621,0.332,0.82,0.0,0.104,0.452,-4.865,0.0367,144.905,10,4
62,4lLtanYk6tkMvooU0tWzG8,Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,79,222091,0.704,0.148,0.558,0.0,0.107,0.245,-7.273,0.0542,110.444,2,4
63,3B5UbSndRz907IZhhmUfLi,Count on Me,Doo-Wops & Hooligans,Bruno Mars,2010-05-11,68,197469,0.589,0.851,0.389,0.0,0.0772,0.501,-5.972,0.028,89.1,0,4
64,2vWBUC9djv6BtiGlmKiQaH,YKWIM?,Bipolar,Yot Club,2019-05-31,79,212750,0.372,0.937,0.537,0.873,0.287,0.228,-7.623,0.0305,123.735,9,3
65,3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,Looking Out for You,Joy Again,2016-01-15,78,179499,0.682,0.0884,0.9,0.063,0.0685,0.937,-5.028,0.0874,100.721,9,4
66,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,Nevermind (Remastered),Nirvana,1991-09-26,77,301920,0.502,2.55e-05,0.912,0.000173,0.106,0.72,-4.556,0.0564,116.761,1,4
67,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,Care Package,Drake,2019-08-02,76,281518,0.421,0.779,0.539,0.0,0.111,0.523,-5.456,0.274,89.177,11,3
68,1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,Drake,2023-10-06,79,319191,0.636,0.0458,0.729,0.0,0.384,0.141,-4.495,0.055,146.009,2,4
69,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,Drake,2018-06-29,81,198973,0.754,0.0332,0.449,8.29e-05,0.552,0.357,-9.211,0.109,77.169,7,4
70,4SqWKzw0CbA05TGszDgMlc,I Love You So,I Love You So,The Walters,2014-11-28,87,160239,0.575,0.583,0.648,0.0,0.115,0.466,-4.891,0.0358,75.977,10,4
71,5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,Starboy,The Weeknd,2016-11-24,83,111626,0.715,0.353,0.47,0.0923,0.104,0.426,-12.638,0.0772,89.965,5,4
72,3sNVsP50132BTNlImLx70i,Bound 2,Yeezus,Kanye West,2013-06-18,81,229146,0.367,0.145,0.665,0.0,0.113,0.31,-2.821,0.0465,148.913,1,4
73,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,2023-03-24,78,278126,0.335,0.385,0.44,0.00251,0.115,0.198,-9.748,0.0275,132.449,9,4
74,51Grh1RyUDcMBbpuyUIUHI,rises the moon,recently,Liana Flores,2019-04-10,81,161929,0.483,0.947,0.129,0.145,0.106,0.203,-20.149,0.0349,137.35,5,3
75,2xql0pid3EUwW38AsywxhV,Reflections,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,83,244013,0.648,0.114,0.594,0.0462,0.116,0.544,-7.027,0.0293,113.983,11,4
76,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Ultraviolence (Deluxe),Lana Del Rey,2014-01-01,80,351640,0.404,0.542,0.664,0.00402,0.11,0.0949,-6.698,0.0407,107.747,1,4
77,2enPRFda84VE2wtI8c86Uf,Always Forever,Static,Cults,2013-10-15,79,223746,0.174,0.00181,0.742,0.281,0.198,0.36,-5.93,0.0485,163.378,8,4
78,3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,Offering,Cults,2022-10-26,76,212736,0.4,0.468,0.571,3.05e-05,0.519,0.146,-6.534,0.0288,61.859,11,4
79,77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter (Reprise),Mirrorball / Mind Over Matter (Reprise),Young the Giant,2015-04-18,74,230866,0.393,0.229,0.487,0.0,0.128,0.3,-6.348,0.0337,151.958,0,4
80,72cGBEqu7RitIOoACXYjfR,The Blonde,French Exit,TV Girl,2014-06-05,76,227760,0.501,0.225,0.547,0.912,0.288,0.225,-7.961,0.0243,87.692,1,4
81,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,Mind Over Matter,Young the Giant,2014-01-17,70,244693,0.466,0.000501,0.763,0.0,0.0973,0.293,-4.448,0.0318,154.914,0,4
82,7D0RhFcb3CrfPuTJ0obrod,Sparks,Parachutes,Coldplay,2000-07-10,86,227093,0.371,0.748,0.268,0.0517,0.104,0.165,-10.506,0.0281,102.617,1,3
83,75IQVo8hqI1iwVZyvkN2VT,Show Me How,Show Me How,Men I Trust,2018-02-28,79,215110,0.791,0.672,0.271,0.543,0.102,0.564,-11.959,0.0431,166.002,5,4
84,6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,81,292110,0.449,0.351,0.51,0.761,0.139,0.115,-9.075,0.0278,96.425,6,4
85,3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,Bury Me At Makeout Creek,Mitski,2014-11-11,76,278640,0.445,0.000825,0.543,0.0137,0.202,0.102,-8.196,0.0272,99.963,0,4
86,2fhOljbX79loRcdl47SFye,Moonlight on the River,This Old Dog,Mac DeMarco,2017-05-05,76,422613,0.662,0.252,0.478,0.833,0.216,0.43,-8.631,0.0451,139.98,9,4
87,0sTlGEld0h8kIPZaKDYUf4,Notion,Notion,The Rare Occasions,2021-12-02,79,195120,0.309,0.0673,0.883,0.00111,0.0849,0.312,-3.825,0.0808,159.488,9,4
88,0EF1EE8zusg3Y869e56JFd,Nothing's New,Good God!,Rio Romeo,2022-09-23,78,211000,0.421,0.863,0.394,4.74e-06,0.0984,0.399,-8.312,0.0277,96.192,11,3
89,2K7xn816oNHJZ0aVqdQsha,Softcore,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,84,206280,0.575,0.0484,0.568,0.000417,0.286,0.37,-5.509,0.03,93.986,9,4
90,5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,i wanna be your girlfriend,girl in red,2018-03-02,74,204990,0.541,0.0215,0.382,0.000836,0.304,0.343,-14.323,0.035,155.901,7,4
91,2e4jB31WcGsxKL1ByqdZCq,Sippy Cup,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,68,195066,0.715,0.486,0.651,0.0,0.228,0.733,-9.241,0.12,134.914,5,4
92,0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,Good Looking,Suki Waterhouse,2022-08-18,81,214800,0.365,0.079,0.554,0.000358,0.125,0.259,-9.076,0.03,150.11,4,3
93,1aXV8GrmQLvgoFtBPERP7E,Jealous,Jealous,Eyedress,2019-12-06,83,122338,0.474,0.00491,0.921,0.85,0.476,0.696,-10.431,0.0457,93.01,9,4
94,0TZejo18HlJ86OrWNsXKnw,Mrs Magic,Mrs Magic,Strawberry Guy,2019-07-24,79,208500,0.471,0.159,0.634,0.365,0.374,0.366,-7.406,0.031,132.542,8,4
95,5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Carrie & Lowell,Sufjan Stevens,2015-03-31,77,279316,0.435,0.973,0.104,0.33,0.119,0.162,-22.39,0.0445,120.484,6,4
96,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Color,Coyote Theory,2020-12-11,76,242010,0.306,0.432,0.664,7.5e-06,0.135,0.321,-6.07,0.0276,158.283,9,4
97,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Color,Coyote Theory,2020-12-11,76,242010,0.306,0.432,0.664,7.5e-06,0.135,0.321,-6.07,0.0276,158.283,9,4
98,7IL8PSVwLOJxqYne6azxQv,Pretty Boy,Chip Chrome & The Mono-Tones,The Neighbourhood,2020-09-25,73,234093,0.578,0.208,0.386,0.0453,0.307,0.569,-11.464,0.0278,154.902,6,4
99,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3
100,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),JVKE,2022-10-04,60,157636,0.707,0.578,0.474,0.0,0.11,0.538,-4.603,0.0672,109.991,1,4
101,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4
102,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,4,157138,0.544,0.00991,0.786,0.0,0.169,0.446,-2.97,0.0501,153.967,8,4
103,5MWXOo8DJwgODtPGaietNz,cinderella's dead,cinderella's dead,EMELINE,2022-04-01,67,120666,0.596,0.33,0.607,0.0,0.103,0.531,-6.179,0.168,119.882,6,4
104,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,77,201660,0.752,0.293,0.488,9.2e-06,0.0936,0.533,-7.05,0.0705,136.07,6,4
105,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,73,173539,0.879,0.227,0.365,0.135,0.0583,0.663,-7.781,0.0924,94.016,2,4
106,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,2,136838,0.738,0.424,0.621,7.39e-06,0.692,0.715,-7.313,0.0486,113.968,0,4
107,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,82,178146,0.563,0.335,0.664,0.0,0.0849,0.688,-5.044,0.154,166.928,9,4
108,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,71,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4
109,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4
110,4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Not Your Barbie Girl,Ava Max,2018-08-13,63,186520,0.745,0.103,0.642,0.0,0.0335,0.35,-4.138,0.0506,120.063,6,4
111,534P1wgOzlgSogu8At0B6b,I've Had Enough,I've Had Enough,Melina KB,2021-03-12,58,210828,0.742,0.26,0.607,0.0,0.0884,0.667,-5.744,0.0686,170.055,10,3
112,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,68,173325,0.715,0.11,0.624,0.0,0.123,0.412,-3.046,0.114,158.087,4,4
113,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,70,203760,0.705,0.0242,0.643,0.0,0.262,0.884,-6.929,0.232,143.944,11,4
114,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4
115,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Goldmine,Gabby Barrett,2020-06-19,68,210772,0.466,0.0951,0.536,0.0,0.114,0.377,-6.227,0.0429,75.998,6,4
116,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,2020-04-17,18,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4
117,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4
118,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4
119,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4
120,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4
121,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4
122,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4
123,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4
124,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4
125,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4
126,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4
127,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4
128,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4
129,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4
130,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4
131,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4
132,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4
