,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
17,53YZi9zgTnF0Py0K6ejyWz,Power,THE POWER OF MUSIC – The 4th Album ‘THE WAR’ Repackage,EXO,2017-09-05,55,222405,0.657,0.0315,0.943,0.0,0.149,0.76,-3.031,0.0856,127.958,7,4
18,1NIuCuSTBHqJiGHr2yLUXt,I'm ill - Club Remix Version,Hellovenus 5Th Mini Album `I'm Ill`,HELLOVENUS,2015-07-22,0,200827,0.682,0.000431,0.958,6.66e-05,0.409,0.529,-2.658,0.0506,131.967,5,4
19,5HWFXgWH9fXDXPVfVTojkF,Fireball,Fireball,LALARY,2021-06-29,15,198680,0.629,0.00045,0.917,8.17e-05,0.334,0.676,-2.92,0.0547,127.996,5,4
20,5fMBzRMDEqh4pWmUdmfbi8,FLY UP HIGH,FLY UP HIGH,SKYLE,2021-08-04,20,227453,0.636,0.0485,0.801,1.97e-05,0.125,0.186,-2.105,0.112,126.054,8,4
21,2Mp3gS3TosFWv8KllkMzez,H.B.C,THE EARTH : SECRET MISSION Chapter.1,MCND,2021-08-31,26,196040,0.784,0.00975,0.869,0.0,0.078,0.446,-1.9,0.0509,125.007,2,4
22,4gdiCHNbwugojBqr5Jt3pq,WA DA DA,FIRST IMPACT,Kep1er,2022-01-03,68,183693,0.785,0.00122,0.907,3.11e-06,0.213,0.685,-2.657,0.0938,126.004,10,4
23,6iaVgWHDlYxjjvj3PuKSQX,WIN,TREASURE EP.FIN: All To Action,ATEEZ,2019-10-08,56,202800,0.607,0.0455,0.95,1.86e-06,0.354,0.458,-4.134,0.249,145.101,10,4
24,7aq8t9D82PJuqH7TFT4W6O,Horizon,TREASURE EPILOGUE : Action To Answer,ATEEZ,2020-01-06,54,191720,0.596,0.00633,0.911,0.0,0.4,0.232,-2.365,0.0538,130.067,1,4
25,26VaMq8RwiHtuLEaNGxBB0,LOUDER,YELLOW PUNCH,Rocket Punch,2022-02-28,24,198598,0.738,0.0918,0.923,9.01e-06,0.0859,0.58,-2.547,0.0783,115.027,0,4
26,6u8iBHK8aKQNBWLpUk5WTL,Rodeo,Take.2 We Are Here.,MONSTA X,2019-02-18,38,223965,0.742,0.0683,0.839,0.0,0.06,0.504,-4.017,0.109,123.94,2,4
27,55nWobiFbQcUSXSP0ZjkfN,SHUT DOWN,CLASS IS OVER,CLASS:y,2022-05-05,48,206880,0.682,0.0281,0.918,0.0,0.272,0.718,-1.84,0.065,128.003,5,4
28,7zAEHyCpajKrXJI1jJPoit,Everyday,PSY 9th,PSY,2022-04-29,0,276307,0.66,0.00635,0.874,6.51e-05,0.0688,0.317,-4.971,0.0395,127.983,5,4
29,6btX7akvoYxoh1zKXQHs2e,Louder,W SERIES ‘2TAN’(wish ver),TAN,2022-06-21,39,198760,0.695,0.0045,0.905,0.0,0.0549,0.588,-2.709,0.0765,112.149,7,4
30,78V1UN9fEZw2b9rYkwDmTj,GRATATA,GIRL's ROUND Pt. 1,Lapillus,2022-09-22,49,200608,0.751,0.00761,0.952,3.94e-05,0.194,0.605,-1.497,0.0795,115.01,1,4
31,6euQDwASUBLKSzvU00vCsw,Queendom,GIRL's ROUND Pt. 1,Lapillus,2022-09-22,34,212769,0.682,0.026,0.913,0.0024,0.239,0.504,-2.161,0.114,129.894,0,4
32,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta,2022-08-26,93,175238,0.561,0.00383,0.965,7.07e-06,0.371,0.304,-3.673,0.0343,128.04,7,4
33,4LRPiXqCikLlN15c3yImP7,As It Was,As It Was,Harry Styles,2022-03-31,90,167303,0.52,0.342,0.731,0.00101,0.311,0.662,-5.338,0.0557,173.93,6,4
34,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,The Weeknd,2020-03-20,89,200040,0.514,0.00146,0.73,9.54e-05,0.0897,0.334,-5.934,0.0598,171.005,1,4
35,6BePGk3eCan4FqaW2X8Qy3,10:35,10:35,Tiësto,2022-11-03,89,172252,0.696,0.0683,0.793,3.78e-06,0.18,0.698,-5.733,0.097,120.003,8,4
36,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,85,214846,0.791,0.037,0.862,2.19e-05,0.0814,0.592,-3.24,0.11,123.994,9,4
37,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,85,233478,0.726,0.049,0.698,0.0,0.309,0.867,-4.165,0.0431,143.994,5,4
38,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,85,141805,0.591,0.0383,0.764,0.0,0.103,0.478,-5.484,0.0483,169.928,1,4
39,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),Shawn Mendes,2017-04-20,85,199440,0.866,0.38,0.813,0.0,0.0779,0.969,-4.063,0.0554,121.998,11,4
40,3rmo8F54jFF8OgYsqTxm5d,Bad Habits,=,Ed Sheeran,2021-10-29,84,230746,0.807,0.0451,0.893,2.79e-05,0.366,0.537,-3.745,0.0347,126.011,11,4
41,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,Avicii,2013-01-01,84,247426,0.532,0.0038,0.783,0.0012,0.161,0.643,-5.697,0.0523,124.08,2,4
42,4gbVRS8gloEluzf0GzDOFc,Maps,V,Maroon 5,2014-09-02,82,189960,0.742,0.0205,0.713,0.0,0.059,0.879,-5.522,0.0303,120.032,1,4
43,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,82,267866,0.545,0.00617,0.675,0.00197,0.209,0.162,-6.474,0.0279,124.97,6,4
44,2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Loud (Japan Version),Rihanna,2010-01-01,82,235493,0.789,0.112,0.706,1.71e-05,0.0586,0.638,-4.233,0.0429,125.911,11,4
45,18asYwWugKjjsihZ0YvRxO,The Motto,The Motto,Tiësto,2021-11-04,82,164818,0.754,0.0301,0.763,2.23e-05,0.0901,0.464,-4.627,0.0435,117.953,7,4
46,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,This Is What You Came For,Calvin Harris,2016-04-29,82,222160,0.631,0.199,0.927,0.119,0.148,0.465,-2.787,0.0332,123.962,9,4
47,0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,MONTERO,Lil Nas X,2021-09-17,82,143901,0.737,0.00614,0.846,0.0,0.0486,0.546,-4.51,0.22,87.981,1,4
48,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,2014-01-01,84,176658,0.527,0.0166,0.835,0.0,0.249,0.654,-5.298,0.0433,125.983,6,4
49,7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),Ariana Grande,2014-08-25,81,197266,0.628,0.093,0.593,1.65e-06,0.096,0.104,-5.036,0.0323,125.026,8,4
50,5YdnOm5990Kfq1Jodws98B,Call It Love,Call It Love,Felix Jaehn,2022-09-16,81,154560,0.616,0.0559,0.841,0.00217,0.417,0.714,-4.779,0.076,110.029,5,4
51,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,This Is Acting (Deluxe Version),Sia,2016-10-21,81,217746,0.468,0.112,0.779,0.000373,0.101,0.26,-4.839,0.0779,173.799,9,4
52,0SiywuOBRcynK0uKGWdCnn,Bad Romance,The Fame Monster (Deluxe Edition),Lady Gaga,2009-11-05,81,294573,0.696,0.00314,0.921,5.24e-05,0.0842,0.714,-3.755,0.0363,119.001,0,4
53,6I9VzXrHxO9rA9A5euc8Ak,Toxic,In The Zone,Britney Spears,2003-11-13,80,198800,0.774,0.0249,0.838,0.025,0.242,0.924,-3.914,0.114,143.04,5,4
54,48QmG1dfvMuYLxMPt7KSRA,No Lie,Mad Love The Prequel,Sean Paul,2018-06-29,80,221176,0.742,0.0466,0.882,0.0,0.206,0.463,-2.862,0.117,102.04,7,4
55,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Good Girl Gone Bad: Reloaded,Rihanna,2008-06-02,80,267080,0.835,0.0336,0.669,6.92e-05,0.0535,0.542,-5.582,0.0643,122.668,6,4
56,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore & Ryan Lewis,2012-10-09,80,258342,0.641,0.0291,0.922,0.0,0.0862,0.847,-4.457,0.0786,146.078,2,4
57,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Animal (Expanded Edition),Kesha,2010-01-01,80,199693,0.755,0.0991,0.837,0.0,0.289,0.714,-2.718,0.142,120.028,2,4
58,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,Lover,Taylor Swift,2019-08-23,80,222400,0.811,0.0129,0.719,1.36e-05,0.0742,0.865,-6.553,0.0497,103.979,9,4
59,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Evolve,Imagine Dragons,2017-06-23,80,201240,0.672,0.0362,0.655,0.0,0.117,0.556,-5.021,0.0311,134.945,10,4
60,7a53HqqArd4b9NF4XAmlbI,Kings & Queens,Heaven & Hell,Ava Max,2020-09-18,79,162398,0.637,0.00786,0.69,0.0,0.124,0.457,-4.057,0.0405,129.857,1,4
61,76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,DNCE,2016-11-18,79,219146,0.774,0.152,0.753,0.0,0.0371,0.896,-5.446,0.0517,119.002,4,4
62,2bL2gyO6kBdLkNSkxXNh6x,Animals,V,Maroon 5,2014-09-02,79,231013,0.279,0.000185,0.742,0.0,0.593,0.328,-6.46,0.0898,189.868,4,4
63,2CEgGE6aESpnmtfiZwYlbV,Dynamite,The Rokstarr Hits Collection,Taio Cruz,2010-01-01,79,202613,0.751,0.00379,0.783,0.0,0.036,0.816,-3.724,0.0859,119.975,4,4
64,2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,79,209320,0.762,0.00261,0.7,1.56e-05,0.153,0.608,-6.021,0.0694,116.073,9,4
65,0U10zFw4GlBacOy9VDGfGL,We Found Love,Talk That Talk,Rihanna,2011-11-19,80,215226,0.735,0.025,0.766,0.00138,0.108,0.6,-4.485,0.0383,127.985,1,4
66,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice,Spice Girls,1996-01-01,79,173026,0.768,0.101,0.864,0.0,0.162,0.891,-6.145,0.0324,110.008,11,4
67,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Pitbull,2014-11-21,79,229360,0.721,0.0921,0.802,0.0,0.694,0.724,-5.797,0.0583,124.022,1,4
68,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,78,231124,0.632,0.0623,0.773,0.0,0.0885,0.474,-4.856,0.0346,130.033,6,4
69,4a9tbd947vo9K8Vti9JwcI,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,78,229773,0.645,0.0933,0.862,0.0,0.193,0.803,-4.761,0.0845,119.947,11,4
70,0afhq8XCExXpqazXczTSve,Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,78,170826,0.624,0.0735,0.876,0.0,0.327,0.781,-3.374,0.1,99.943,9,4
71,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),Usher,2010-03-30,78,220800,0.663,0.0338,0.861,0.0,0.082,0.654,-3.398,0.109,119.963,7,4
72,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,Axwell /\ Ingrosso,2017-07-28,77,203000,0.646,0.0275,0.741,0.0,0.312,0.571,-4.973,0.034,123.077,5,4
73,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,Bruno Mars,2016-11-17,77,225983,0.818,0.034,0.803,0.0,0.153,0.632,-4.282,0.0797,106.97,1,4
74,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Music Of The Sun,Rihanna,2005-08-29,79,246960,0.779,0.000155,0.64,0.00077,0.101,0.498,-8.415,0.159,99.019,7,4
75,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,77,261153,0.461,0.0232,0.834,1.14e-05,0.14,0.471,-4.868,0.0989,135.007,2,4
76,3C0nOe05EIt1390bVABLyN,On The Floor,Love?,Jennifer Lopez,2011-01-01,77,284866,0.73,0.105,0.777,0.000478,0.0691,0.575,-5.194,0.0496,130.0,3,4
77,0z8hI3OPS8ADPWtoCjjLl6,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,Shawn Mendes,2021-08-20,77,184104,0.776,0.0297,0.808,0.000127,0.103,0.494,-4.501,0.117,123.988,11,4
78,6jjYDGxVJsWS0a5wlVF5vS,Butter,Proof,BTS,2022-06-10,77,164952,0.759,0.00323,0.459,0.0,0.0788,0.695,-5.187,0.0948,109.997,8,4
79,0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Rasputin,Majestic,2021-02-26,77,186209,0.758,0.00364,0.913,6.92e-05,0.193,0.658,-2.926,0.113,128.04,6,4
80,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,2020-07-03,77,166028,0.734,0.168,0.874,1.14e-05,0.0489,0.905,-3.158,0.0662,122.953,8,4
81,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Talk That Talk,Rihanna,2011-11-18,78,242680,0.719,0.00201,0.847,0.0204,0.221,0.444,-6.34,0.0916,127.963,0,4
82,5w9c2J52mkdntKOmRLeM2m,Con Calma,Con Calma,Daddy Yankee,2019-01-24,77,193226,0.737,0.11,0.86,1.94e-06,0.0574,0.656,-2.652,0.0593,93.989,8,4
83,4lhqb6JvbHId48OUJGwymk,Hey Brother,True,Avicii,2013-01-01,77,255093,0.545,0.0309,0.78,4.64e-05,0.0828,0.458,-4.867,0.0436,125.014,7,4
84,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,76,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4
85,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,Raise Your Glass,P!nk,2010-10-05,76,202960,0.7,0.0048,0.709,0.0,0.029,0.624,-5.006,0.0838,122.019,7,4
86,3NZJlJemX3mzjf56MqC5ML,Forever,Forever,Chris Brown,2008-04-29,76,278573,0.672,0.0368,0.82,0.000188,0.184,0.438,-4.456,0.0459,120.005,11,4
87,2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,#willpower,will.i.am,2013-01-01,76,283400,0.772,0.019,0.685,8.96e-05,0.131,0.501,-6.849,0.0696,130.033,5,4
88,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,76,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4
89,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Wild Ones,Flo Rida,2012-06-22,76,232946,0.608,0.0991,0.86,0.0,0.262,0.437,-5.324,0.0554,127.075,5,4
90,5yDL13y5giogKs2fSNf7sj,Glad You Came,Battleground (Deluxe Edition),The Wanted,2011-01-01,76,197935,0.722,0.0319,0.851,0.0,0.108,0.452,-3.873,0.0639,126.885,7,4
91,3AzjcOeAmA57TIOr9zF1ZW,Physical,Future Nostalgia,Dua Lipa,2020-03-27,76,193829,0.647,0.0137,0.844,0.000658,0.102,0.746,-3.756,0.0457,146.967,0,4
92,1vvNmPOiUuyCbgWmtc6yfm,My Way,My Way,Calvin Harris,2016-09-16,76,219159,0.818,0.093,0.913,3.69e-05,0.161,0.536,-3.06,0.0426,119.986,4,4
93,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Heartbreak Anthem (with David Guetta & Little Mix),Galantis,2021-05-20,76,183725,0.595,0.216,0.784,0.0,0.0608,0.479,-4.878,0.102,124.111,1,4
94,0KAiuUOrLTIkzkpfpn9jb9,Drive By,California 37,Train,2012-04-17,76,195973,0.765,0.00107,0.837,1.06e-05,0.0801,0.721,-3.113,0.032,122.028,1,4
95,7EQGXaVSyEDsCWKmUcfpLk,Die Young,Warrior (Expanded Edition),Kesha,2012-11-30,76,211920,0.711,0.00498,0.7,0.000125,0.215,0.801,-4.805,0.046,128.001,1,4
96,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,76,229506,0.673,0.039,0.758,0.0,0.341,0.542,-3.632,0.158,135.956,7,4
97,1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,76,174760,0.614,0.0697,0.934,0.0,0.121,0.436,-3.709,0.07,116.001,9,4
98,6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),Paradise,MEDUZA,2020-10-30,76,167903,0.632,0.0689,0.595,0.0,0.209,0.435,-7.644,0.0401,124.114,8,4
99,1kPpge9JDLpcj15qgrPbYX,Good Time,The Midsummer Station,Owl City,2012-01-01,76,205933,0.56,0.0239,0.872,6.98e-06,0.371,0.682,-4.269,0.14,126.05,3,4
